app_id,name,developer,publisher,developer_title_count,composite_score,tier,recognition_pct,headroom_pct,fit_pct,review_total,review_positive_ratio,review_score_bucket,owners_range,owners_mid,price_usd,metacritic_score,has_controller_support,is_indie,is_self_published,has_coop,has_multiplayer,release_year,genres,tags,screen_review_total_ge_5000,screen_quality_ge_0.70,screen_owners_le_750k,screen_monetisation_paid,screen_is_indie_and_dev_title_count_le_10,screen_controller_support,screen_gamepass_availability
1082430,Before Your Eyes,GoodbyeWorld Games,Skybound Games,1,0.8292,Anchor,0.8269,0.9231,0.465,14900,0.9789,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,9.99,,False,True,False,False,False,2021,Adventure|Indie,Adventure|Cartoony|Colorful|Cute|Drama|Emotional|Family Friendly|First-Person|Hand-drawn|Indie|Interactive Fiction|Mystery|Narrative|Philosophical|Psychological,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
285920,TerraTech,Payload Studios,Payload Studios,2,0.8292,Anchor,0.9371,0.792,0.4388,22400,0.9126,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,,True,True,True,True,True,2018,Action|Indie,Action|Adventure|Building|Crafting|Early Access|Exploration|Indie|Multiplayer|Online Co-Op|Open World|Open World Survival Craft|Physics|PvP|Robots|Sandbox,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1102130,Florence,Mountains,Annapurna Interactive,1,0.8283,Anchor,0.7727,0.8846,0.8811,12982,0.9344,Very Positive,"200,000 .. 500,000",350000.0,5.99,,True,True,False,False,False,,Adventure|Casual|Indie,2D|Adventure|Casual|Colorful|Cute|Dating Sim|Drama|Family Friendly|Female Protagonist|Indie|Interactive Fiction|Music|Narrative|Point & Click|Romance,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1084600,My Time at Sandrock,Pathea Games,"Pathea Games, Focus Entertainment, PM Studios, Inc., DMM Games",6,0.828,Anchor,0.9545,0.8322,0.1783,24605,0.8838,Very Positive,"500,000 .. 1,000,000",750000.0,27.99,80,True,True,False,True,True,2023,Adventure|Casual|Indie|RPG|Simulation,Adventure|Building|Cartoony|Casual|Character Customization|Crafting|Dating Sim|Early Access|Farming Sim|Female Protagonist|Indie|Life Sim|Mining|Multiplayer|Open World,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1746030,Murders on the Yangtze River,OMEGAMES STUDIO,"OMEGAMES STUDIO, NPC Entertainment",1,0.8274,Anchor,0.7902,0.9021,0.715,13627,0.9749,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,11.99,,True,True,False,False,False,2024,Adventure|Indie|RPG,2D|Adventure|Colorful|Detective|Drama|Exploration|First-Person|Historical|Indie|Investigation|Logic|Lore-Rich|Mystery|Old School|Puzzle,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
238430,Contagion,"Monochrome, Inc","Monochrome, Inc",3,0.826,Anchor,0.8304,0.993,0.1364,15219,0.7277,Mostly Positive,"100,000 .. 200,000",150000.0,9.99,62,True,True,True,True,True,2013,Action|Adventure|Indie,3D|Action|Adventure|Atmospheric|Co-op|Competitive|FPS|First-Person|Horror|Level Editor|Local Co-Op|Local Multiplayer|Moddable|Post-apocalyptic|PvE,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1361510,Teenage Mutant Ninja Turtles: Shredder's Revenge,Tribute Games Inc.,"Dotemu, Gamera Games",7,0.8245,Anchor,0.7832,0.8934,0.7552,13209,0.9434,Very Positive,"200,000 .. 500,000",350000.0,24.99,,True,True,False,True,True,,Action|Adventure|Casual|Indie,2D|Action|Action-Adventure|Adventure|Arcade|Atmospheric|Beat 'em up|Cartoon|Co-op Campaign|Colorful|Comic Book|Family Friendly|Indie|Local Co-Op|Martial Arts,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
585420,Trailmakers,Flashbulb,Flashbulb,3,0.8234,Anchor,0.951,0.8234,0.1853,23890,0.9254,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,,True,True,True,True,True,2019,Action|Adventure|Indie|Racing|Simulation,Building|Co-op|Destruction|Driving|Exploration|Flight|Jet|Moddable|Multiplayer|Open World|Physics|Puzzle|Racing|Robots|Sandbox,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
337340,Finding Paradise,Freebird Games,Freebird Games,6,0.8205,Anchor,0.8934,0.6941,0.9615,17896,0.9785,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,9.99,81,False,True,True,False,False,2017,Adventure|Indie|RPG,2D|Adventure|Atmospheric|Comedy|Cute|Drama|Emotional|Female Protagonist|Funny|Interactive Fiction|JRPG|Linear|Pixel Graphics|Psychological|RPG,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2532550,LIZARDS MUST DIE,the Bratans,"Smola Game Studio, Agafonoff",5,0.8201,Anchor,0.9598,0.8427,0.0315,25278,0.9683,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,1.99,,True,True,False,True,True,2023,Action|Adventure|Indie|Massively Multiplayer,3D|Action|Action RPG|Action-Adventure|Atmospheric|Cinematic|Difficult|Fantasy|Female Protagonist|Hack and Slash|Historical|Idler|Open World|RPG|Realistic,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
365360,Battle Brothers,Overhype Studios,Overhype Studios,1,0.8187,Anchor,0.9388,0.799,0.2972,22855,0.8834,Very Positive,"500,000 .. 1,000,000",750000.0,29.99,80,False,True,True,False,False,2017,Indie|RPG|Strategy,Action|Adventure|Character Customization|Historical|Medieval|Moddable|Open World|RPG|Replay Value|Sandbox|Simulation|Singleplayer|Strategy|Tactical|Tactical RPG,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1211020,Wobbly Life,RubberBandGames,"RubberBandGames, Curve Games",1,0.8182,Anchor,0.9406,0.8042,0.2622,23104,0.9692,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,17.99,,True,True,False,True,True,2020,Action|Adventure|Casual|Early Access|Indie|Simulation,4 Player Local|Action|Adventure|Casual|Co-op|Cute|Early Access|Family Friendly|Funny|Indie|Life Sim|Local Multiplayer|Multiplayer|Online Co-Op|Open World,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
332800,Five Nights at Freddy's 2,Scott Cawthon,Scott Cawthon,8,0.8159,Anchor,0.9336,0.7797,0.3724,21879,0.9383,Very Positive,"500,000 .. 1,000,000",750000.0,7.99,62,False,True,True,False,False,2014,Indie,Atmospheric|Dark|Difficult|Fast-Paced|First-Person|Historical|Horror|Indie|Jump Scare|Mystery|Perma Death|Point & Click|Psychological Horror|Resource Management|Robots,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
609320,FAR: Lone Sails,Okomotive,Assemble Entertainment,2,0.8156,Anchor,0.9091,0.736,0.6661,19532,0.9484,Very Positive,"500,000 .. 1,000,000",750000.0,14.99,80,True,True,False,False,False,2018,Action|Adventure|Indie,2.5D|Action|Action-Adventure|Adventure|Atmospheric|Cinematic|Driving|Experience|Exploration|Indie|Nature|Platformer|Post-apocalyptic|Puzzle|Puzzle Platformer,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1296610,Peglin,Red Nexus Games Inc.,"Red Nexus Games Inc., IndieArk",2,0.8119,Anchor,0.7448,0.8724,0.9056,12451,0.8133,Very Positive,"200,000 .. 500,000",350000.0,19.99,,True,True,False,False,False,2024,Casual|Indie|RPG|Strategy,2D|Casual|Cute|Deckbuilding|Early Access|Fantasy|Indie|Perma Death|Physics|Pinball|Pixel Graphics|RPG|Replay Value|Retro|Roguelike,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
495890,Montaro,JCKSLAP,02GAMES,1,0.8107,Anchor,0.736,0.8584,0.993,12156,0.9517,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,0.99,,False,True,False,False,False,2016,Casual|Indie,2D|Action|Anime|Atmospheric|Casual|Comedy|Cute|Dog|Funny|Great Soundtrack|Indie|Memes|Pixel Graphics|Platformer|Retro,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1093910,Tales of the Black Forest,拾英工作室,SakuraGame,1,0.8091,Anchor,0.7745,0.8864,0.6731,12994,0.9773,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,3.99,,False,True,False,False,False,2019,Adventure|Indie|RPG,2D|Adventure|Anime|Atmospheric|Female Protagonist|Horror|Indie|Pixel Graphics|Psychological Horror|Puzzle|RPG|RPGMaker|Singleplayer|Story Rich|Visual Novel,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
589290,Holdfast: Nations At War,Anvil Game Studios,Anvil Game Studios,1,0.8089,Anchor,0.9528,0.8287,0.0105,24355,0.8993,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,True,True,False,True,2020,Action|Indie|Massively Multiplayer|RPG|Simulation|Strategy,Action|FPS|First-Person|Historical|Indie|Massively Multiplayer|Military|Moddable|Multiplayer|Naval|RPG|Shooter|Simulation|Strategy|Tactical,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1229380,Everhood,"Chris Nordgren, Jordi Roca","Foreign Gnomes, Surefire.Games",1,0.8052,Anchor,0.7465,0.8741,0.8234,12458,0.9538,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,9.99,83,True,True,False,False,False,2021,Action|Adventure|Indie|RPG,2.5D|2D|Action|Action-Adventure|Adventure|Bullet Hell|Colorful|Epic|Great Soundtrack|Indie|Level Editor|Multiple Endings|Music|Pixel Graphics|Psychedelic,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1205450,Turnip Boy Commits Tax Evasion,Snoozy Kazoo,Graffiti Games,2,0.8047,Anchor,0.7308,0.8531,0.9808,11984,0.9472,Very Positive,"200,000 .. 500,000",350000.0,5.09,72,True,True,False,False,False,2021,Action|Adventure|Casual|Indie,2D|Action|Adventure|Cartoony|Casual|Comedy|Crime|Cute|Exploration|Funny|Great Soundtrack|Indie|Memes|Pixel Graphics|Psychological Horror,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2406770,Bodycam,Reissad Studio,Reissad Studio,1,0.8017,Anchor,0.9476,0.8199,0.0,23740,0.7435,Mostly Positive,"500,000 .. 1,000,000",750000.0,33.32,,False,True,True,False,True,2024,Action|Early Access|Indie|Massively Multiplayer|Simulation|Strategy,3D|Action|Action-Adventure|Early Access|FPS|First-Person|Immersive Sim|Military|Multiplayer|Open World|PvP|Realistic|Shooter|Simulation|Stealth,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1127500,Mini Motorways,Dinosaur Polo Club,Dinosaur Polo Club,2,0.8014,Anchor,0.9178,0.7448,0.4458,19938,0.9606,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,9.99,87,True,True,True,False,False,2021,Casual|Indie|Simulation|Strategy,Beautiful|Building|Casual|City Builder|Family Friendly|Great Soundtrack|Indie|Management|Minimalist|Puzzle|Relaxing|Resource Management|Roguelike|Simulation|Singleplayer,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1062520,Dinkum,James Bendon,James Bendon,1,0.7974,Anchor,0.9283,0.771,0.2483,21010,0.9412,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,,True,True,True,True,True,2022,Early Access|Indie|RPG|Simulation,Adventure|Agriculture|Building|Character Customization|Co-op|Crafting|Cute|Early Access|Exploration|Farming Sim|Fishing|Hunting|Life Sim|Mining|Online Co-Op,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1421250,Tiny Bunny,Saikono,Saikono,2,0.7972,Anchor,0.9021,0.7133,0.6084,18662,0.9669,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,12.99,,False,True,True,False,False,2021,Adventure|Early Access|Indie,2D|Adventure|Anime|Atmospheric|Choices Matter|Cute|Dark|Early Access|Gore|Great Soundtrack|Horror|Indie|Interactive Fiction|Mature|Point & Click,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2248760,Car For Sale Simulator 2023,Red Axe Games,Red Axe Games,1,0.7969,Anchor,0.8199,0.9196,0.1906,14710,0.862,Very Positive,"200,000 .. 500,000",350000.0,17.99,,True,True,True,True,True,2023,Early Access|Indie|Simulation,3D|America|Automobile Sim|Cinematic|Conversation|Driving|Early Access|FPS|Family Friendly|First-Person|Immersive Sim|Inventory Management|Life Sim|Modern|Multiplayer,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1766740,Choo-Choo Charles,Two Star Games,Two Star Games,5,0.7969,Anchor,0.8182,0.9178,0.2063,14696,0.9142,Very Positive,"200,000 .. 500,000",350000.0,19.99,,True,True,True,False,False,2022,Action|Adventure|Indie,3D|Action|Action-Adventure|Adventure|Atmospheric|Choices Matter|Co-op|Dark|FPS|First-Person|Hand-drawn|Horror|Indie|Open World|Psychological Horror,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2066020,Soulstone Survivors,Game Smithing Limited,Game Smithing Limited,1,0.7962,Anchor,0.9126,0.7395,0.4406,19630,0.907,Very Positive,"500,000 .. 1,000,000",750000.0,9.99,,True,True,True,False,False,2022,Action|Early Access|Indie|RPG,Action|Action RPG|Action Roguelike|Arcade|Bullet Hell|Character Customization|Colorful|Controller|Crafting|Dark Fantasy|Early Access|Hack and Slash|Procedural Generation|RPG|Roguelike,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
341940,Hatred,Destructive Creations,Destructive Creations,6,0.7937,Anchor,0.9108,0.7378,0.4318,19586,0.8258,Very Positive,"500,000 .. 1,000,000",750000.0,5.99,43,True,True,True,False,False,2015,Action|Indie,Action|Dark|Dark Fantasy|Dark Humor|Difficult|Gore|Horror|Indie|Isometric|Mature|Open World|Psychological Horror|Shooter|Singleplayer|Survival,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2334730,Death Must Die,Realm Archive,Realm Archive,2,0.7934,Anchor,0.8951,0.701,0.6538,18091,0.9264,Very Positive,"500,000 .. 1,000,000",750000.0,6.99,,True,True,True,False,False,2023,Action|Casual|Early Access|Indie|RPG,2D|Action|Action RPG|Action Roguelike|Bullet Hell|Controller|Dark Fantasy|Early Access|Fantasy|Hack and Slash|Inventory Management|Isometric|Loot|Magic|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
368360,60 Seconds!,Robot Gentleman,Robot Gentleman,3,0.7907,Anchor,0.7098,0.9843,0.4213,11409,0.8445,Very Positive,"100,000 .. 200,000",150000.0,8.99,,True,True,True,False,False,2015,Adventure|Casual|Indie|Simulation|Strategy,2D|3D|Choices Matter|Choose Your Own Adventure|Dark Comedy|Dark Humor|Difficult|Exploration|Funny|Immersive Sim|Management|Outbreak Sim|Point & Click|Post-apocalyptic|Story Rich,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
242680,Nuclear Throne,Vlambeer,Vlambeer,5,0.7902,Anchor,0.8899,0.6871,0.7045,17569,0.9618,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,11.99,89,True,True,True,False,True,2015,Action|Indie|RPG,2D|Action|Action Roguelike|Bullet Hell|Difficult|Great Soundtrack|Indie|Local Co-Op|Local Multiplayer|Perma Death|Pixel Graphics|Post-apocalyptic|RPG|Roguelike|Roguelite,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
236090,Dust: An Elysian Tail,Humble Hearts LLC,Xbox Game Studios,2,0.7883,Anchor,0.8986,0.7063,0.5647,18420,0.9533,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,14.99,,True,True,False,False,False,2013,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Adventure|Anime|Atmospheric|Beat 'em up|Beautiful|Controller|Exploration|Fantasy|Great Soundtrack|Hack and Slash|Indie|Metroidvania,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
986130,Shadows of Doubt,ColePowered Games,Fireshine Games,2,0.7881,Anchor,0.7657,0.8829,0.521,12904,0.8493,Very Positive,"200,000 .. 500,000",350000.0,24.99,67,True,True,False,False,False,2024,Action|Adventure|Indie|RPG,Action|Action RPG|Adventure|Atmospheric|Cyberpunk|Detective|First-Person|Hacking|Immersive Sim|Indie|Noir|Open World|Pixel Graphics|Procedural Generation|Puzzle,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1188930,Chrono Ark,Al Fine,Al Fine,1,0.7858,Anchor,0.6469,0.9825,0.6941,10462,0.9081,Very Positive,"100,000 .. 200,000",150000.0,24.99,,True,True,True,False,False,2024,Adventure|Indie|RPG|Strategy,Adventure|Anime|Card Battler|Card Game|Cute|Deckbuilding|Difficult|Early Access|Female Protagonist|Indie|Party-Based RPG|RPG|Roguelike|Roguelike Deckbuilder|Roguelite,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1940340,Darkest Dungeon® II,Red Hook Studios,Red Hook Studios,2,0.7851,Anchor,0.8794,0.6713,0.7692,17309,0.7586,Mostly Positive,"500,000 .. 1,000,000",750000.0,39.99,81,True,True,True,False,False,2023,Indie|RPG|Strategy,2D|CRPG|Dark Fantasy|Dungeon Crawler|Gothic|Hand-drawn|Lovecraftian|Party-Based RPG|Perma Death|Procedural Generation|RPG|Roguelike|Roguelite|Singleplayer|Story Rich,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1432860,Sun Haven,Pixel Sprout Studios,Pixel Sprout Studios,2,0.7844,Anchor,0.9143,0.7413,0.3077,19709,0.8566,Very Positive,"500,000 .. 1,000,000",750000.0,12.49,,True,True,True,True,True,2023,Adventure|Casual|Indie|RPG|Simulation,Adventure|Agriculture|Character Customization|Combat|Cooking|Crafting|Dating Sim|Exploration|Fantasy|Farming Sim|Fishing|Life Sim|Magic|Mining|Multiplayer,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
405640,Pony Island,Daniel Mullins Games,Daniel Mullins Games,3,0.7837,Anchor,0.8636,0.6329,0.9878,16350,0.9519,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,4.99,86,False,True,True,False,False,2016,Indie,2D|Atmospheric|Cute|Dark|Demons|Experimental|Funny|Gore|Great Soundtrack|Hacking|Horror|Horses|Indie|Memes|Pixel Graphics,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
692890,Roboquest,RyseUp Studios,"RyseUp Studios, Starbreeze Entertainment",4,0.7811,Anchor,0.9056,0.7203,0.4021,18970,0.9552,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,18.74,,True,True,False,True,True,2023,Action|Indie,Action|Action Roguelike|Bullet Hell|Co-op|Colorful|FPS|Fast-Paced|First-Person|Indie|Looter Shooter|Multiplayer|Online Co-Op|Perma Death|Post-apocalyptic|Roguelike,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
362680,Fran Bow,Killmonday Games AB,Killmonday Games AB,2,0.7765,Anchor,0.8837,0.6757,0.6434,17348,0.9722,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,14.99,70,False,True,True,False,False,2015,Adventure|Indie,2D|Adventure|Atmospheric|Dark|Dark Fantasy|Fantasy|Female Protagonist|Gore|Great Soundtrack|Hand-drawn|Hidden Object|Horror|Indie|Point & Click|Psychological,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
232430,Gone Home,Fullbright,Fullbright,3,0.7748,Anchor,0.8916,0.6906,0.528,17625,0.7704,Mostly Positive,"500,000 .. 1,000,000",750000.0,14.99,86,True,True,True,False,False,2013,Adventure|Indie,1990's|Adventure|Atmospheric|Emotional|Exploration|Female Protagonist|First-Person|Great Soundtrack|Indie|Interactive Fiction|LGBTQ+|Mystery|Narration|Narrative|Point & Click,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1887840,Another Crab's Treasure,Aggro Crab,Aggro Crab,2,0.7743,Anchor,0.7255,0.8409,0.7517,11759,0.9481,Very Positive,"200,000 .. 500,000",350000.0,29.99,,True,True,True,False,False,2024,Action|Adventure|Indie,3D|3D Platformer|Action|Action RPG|Action-Adventure|Atmospheric|Beat 'em up|Cartoony|Cute|Dark Fantasy|Dark Humor|Funny|Lore-Rich|Nonlinear|Open World,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
985890,Streets of Rage 4,"Dotemu, Guard Crush, Lizardcube",Dotemu,1,0.7743,Anchor,0.8706,0.6591,0.7535,17122,0.9268,Very Positive,"500,000 .. 1,000,000",750000.0,24.99,84,True,True,False,True,True,2020,Action|Indie,2D|Action|Adventure|Arcade|Beat 'em up|Casual|Classic|Co-op|Co-op Campaign|Colorful|Fighting|Great Soundtrack|Hand-drawn|Indie|Local Co-Op,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1629520,A Little to the Left,Max Inferno,Secret Mode,1,0.7733,Anchor,0.6923,0.8182,0.9983,11060,0.9215,Very Positive,"200,000 .. 500,000",350000.0,14.99,75,True,True,False,False,False,2022,Casual|Indie,2D|Casual|Cats|Colorful|Cozy|Cute|Family Friendly|Funny|Hand-drawn|Hidden Object|Indie|Linear|Logic|Pixel Graphics|Point & Click,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
2005010,"Warhammer 40,000: Boltgun",Auroch Digital,Focus Entertainment,7,0.7729,Anchor,0.7885,0.8986,0.1923,13592,0.9111,Very Positive,"200,000 .. 500,000",350000.0,14.29,75,True,True,False,False,False,2023,Action|Indie,,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
494840,UBOAT,Deep Water Studio,PlayWay S.A.,1,0.7726,Anchor,0.9248,0.7622,0.0524,20688,0.8307,Very Positive,"500,000 .. 1,000,000",750000.0,29.99,,False,True,False,False,False,2024,Action|Indie|RPG|Simulation|Strategy,Action|Historical|Management|Military|Moddable|Naval|Naval Combat|Open World|Physics|RTS|Realistic|Replay Value|Sandbox|Shooter|Simulation,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
368340,CrossCode,Radical Fish Games,"Deck13, WhisperGames, DANGEN Entertainment, Mayflower Entertainment",1,0.772,Anchor,0.8566,0.6224,0.9476,16186,0.9327,Very Positive,"500,000 .. 1,000,000",750000.0,19.99,86,True,True,False,False,False,2018,Action|Adventure|Indie|RPG,2D|Action|Action RPG|Action-Adventure|Adventure|Anime|Cyberpunk|Difficult|Female Protagonist|Great Soundtrack|Indie|JRPG|Open World|Pixel Graphics|Puzzle,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
1458140,Pacific Drive,Ironwood Studios,Kepler Interactive,1,0.7715,Anchor,0.8007,0.9108,0.0682,14053,0.8297,Very Positive,"200,000 .. 500,000",350000.0,29.99,,True,True,False,False,False,2024,Action|Adventure|Indie|Racing|Simulation,3D|Action|Action-Adventure|Adventure|Atmospheric|Base Building|Building|Crafting|Driving|Exploration|First-Person|Investigation|Post-apocalyptic|Sandbox|Sci-fi,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
423230,Furi,The Game Bakers,The Game Bakers,3,0.7687,Anchor,0.7238,0.8392,0.7115,11751,0.9104,Very Positive,"200,000 .. 500,000",350000.0,19.99,76,True,True,True,False,False,2016,Action|Indie,Action|Atmospheric|Beat 'em up|Boss Rush|Bullet Hell|Controller|Cyberpunk|Difficult|Fast-Paced|Great Soundtrack|Hack and Slash|Indie|Replay Value|Sci-fi|Shoot 'Em Up,PASS,PASS,PASS,PASS,PASS,"NOT GATED (dropped -- Game Pass runs on PC; no compensating pillar, see A-2)",PENDING_EXTERNAL_CHECK
