app_id,name,developer,publisher,composite_score,tier,proven_pct,scarcity_pct,fit_pct,cheap_pct,review_total,review_positive_ratio,review_score_bucket,owners_range,owners_mid,price_usd,is_indie,has_coop,has_multiplayer,has_singleplayer,release_year,genres,tags,screen_review_total_ge_50,screen_quality_ge_0.70,screen_owners_le_750k,screen_monetisation_paid,screen_gamepass_availability
2099080,Hidden Cats in London,Nukearts Studio,Nukearts Studio,0.6635,Low-cost option,0.6146,0.7921,0.3481,0.8992,413,0.9855,Very Positive,"0 .. 20,000",10000.0,1.99,True,False,False,True,2022,Casual|Indie,2D|Atmospheric|Cartoon|Cartoony|Casual|Cats|Colorful|Controller|Cozy|Cute|Funny|Hand-drawn|Hidden Object|Indie|Nonlinear,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2725090,HER TREES : THE PUZZLE HOUSE,,,0.6635,Low-cost option,0.3947,0.7921,0.5902,0.8769,162,0.9568,Very Positive,"0 .. 20,000",10000.0,2.0696,True,False,False,True,2024,Adventure|Indie,2D|Adventure|Atmospheric|Cats|Cute|Dark|Escape Room|Experimental|First-Person|Hand-drawn|Indie|Noir|Point & Click|Psychological|Puzzle,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
481870,Mini Thief,"Stranga, Tommah",GrabTheGames,0.6634,Low-cost option,0.6505,0.3062,0.9721,0.7249,491,0.7088,Mostly Positive,"50,000 .. 100,000",75000.0,4.99,True,True,True,True,2018,Casual|Indie|Strategy,Atmospheric|Casual|Co-op|Comedy|Crime|Difficult|Early Access|Family Friendly|Funny|Indie|Life Sim|Multiplayer|Pixel Graphics|PvP|Replay Value,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
507010,Mr.President!,Game Developer X,Game Developer X,0.6633,Anchor,0.939,0.3062,0.933,0.4752,4733,0.8251,Very Positive,"50,000 .. 100,000",75000.0,9.99,True,False,False,True,2016,Action|Adventure|Indie|Simulation,Action|Adventure|Anime|Comedy|Difficult|Funny|Historical|Illuminati|Indie|Memes|Multiplayer|Parkour|Physics|Political|Politics,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2219190,Balance 100,,,0.6633,Low-cost option,0.1334,0.7921,0.9041,0.8234,71,0.9437,Very Positive,"0 .. 20,000",10000.0,3.12,True,True,True,True,2023,Casual|Indie|Simulation,2D|Casual|Cats|Colorful|Cozy|Cute|Free to Play|Funny|Hidden Object|Indie|Life Sim|Linear|Logic|Multiplayer|Pixel Graphics,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1412580,Sword of Destiny,Talha Emre Gülap,RoseWater Studios,0.6632,Low-cost option,0.3749,0.7921,0.5281,0.9579,151,0.8808,Very Positive,"0 .. 20,000",10000.0,0.99,True,False,False,True,2020,Action|Adventure|Casual|Indie,2D|2D Fighter|2D Platformer|Action|Action-Adventure|Adventure|Atmospheric|Casual|Difficult|Fighting|Indie|Medieval|Pixel Graphics|Platformer|Precision Platformer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2585270,KAMLA,Mad-Mantra Games,Mad-Mantra Games,0.663,Depth,0.3643,0.7921,0.918,0.5776,146,0.9247,Very Positive,"0 .. 20,000",10000.0,7.99,False,False,False,True,2024,Action|Adventure,3D|Action|Action-Adventure|Adventure|Ambient|Atmospheric|Blood|Controller|Dark|Demons|First-Person|Horror|Linear|Lore-Rich|Multiplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
775530,Puzzlement,"Yunus Ayyildiz, Ozan Çelik",Yunus Ayyildiz,0.6629,Low-cost option,0.4804,0.7921,0.4801,0.8992,228,0.9167,Very Positive,"0 .. 20,000",10000.0,1.99,True,False,False,True,2018,Casual|Indie|Simulation,2D|Casual|Difficult|Indie|Logic|Minimalist|Physics|Platformer|Puzzle|Puzzle Platformer|Relaxing|Short|Simulation|Singleplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
658690,Rage in Peace,Rolling Glory Jam,"Toge Productions, Neon Doctrine",0.6629,Depth,0.593,0.7921,0.9003,0.3662,375,0.8747,Very Positive,"0 .. 20,000",10000.0,12.99,True,False,False,True,2018,Action|Adventure|Indie,Action|Adventure|Comedy|Dark Comedy|Dark Fantasy|Dark Humor|Difficult|Emotional|Experimental|Funny|Gore|Great Soundtrack|Indie|Memes|Philosophical,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
437550,Melon Simulator™,Delirious & Co.,Delirious & Co.,0.6628,Low-cost option,0.214,0.7921,0.9204,0.7249,90,0.8667,Very Positive,"0 .. 20,000",10000.0,4.99,True,True,True,True,2016,Action|Early Access|Indie|Simulation,Action|Arcade|Beat 'em up|Blood|Co-op|Difficult|Early Access|FPS|Fighting|First-Person|Funny|Gore|Indie|Memes|Multiplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
410430,Morphine,Kerim Kumbasar,Kerim Kumbasar,0.6628,Low-cost option,0.7109,0.3062,0.7868,0.8471,679,0.7231,Mostly Positive,"50,000 .. 100,000",75000.0,2.99,True,False,False,True,2015,Adventure|Indie,Action|Adventure|Cinematic|Comedy|Drama|FPS|First-Person|Funny|Horror|Indie|Multiplayer|Psychological|Psychological Horror|Shooter,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1247170,Alien Cat,Repa Games, КиКо,0.6627,Low-cost option,0.6575,0.7921,0.2057,0.9957,507,0.8836,Very Positive,"0 .. 20,000",10000.0,0.49,True,False,False,True,2020,Indie,Adventure|Casual|Cats|Difficult|Family Friendly|Indie|Pixel Graphics|Platformer|Short,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1047220,Frog Detective 2: The Case of the Invisible Wizard,"Grace Bruxner, Thomas Bowker","worm club, SUPERHOT PRESENTS",0.6627,Anchor,0.8503,0.4783,0.5974,0.7249,1829,0.9535,Overwhelmingly Positive,"20,000 .. 50,000",35000.0,4.99,True,False,False,True,2019,Adventure|Casual|Indie,Adventure|Casual|Colorful|Comedy|Cute|Detective|Exploration|Funny|Great Soundtrack|Indie|Interactive Fiction|Investigation|Mystery|Point & Click|Relaxing,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2530430,Terror At Oakheart,Tainted Pact,Assemble Entertainment,0.6625,Depth,0.469,0.7921,0.8113,0.5776,218,0.8945,Very Positive,"0 .. 20,000",10000.0,7.99,True,False,False,False,,Aventura|Ação|Indie|RPG,2D|2D Platformer|Action-Adventure|Adventure|Atmospheric|Dark Humor|Demons|Gore|Horror|Linear|Lovecraftian|Pixel Graphics|Psychological Horror|Puzzle|RPG,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
496890,Replica,Somi,"Somi, Zero Rock Entertainment",0.6624,Anchor,0.9122,0.1884,0.7019,0.8471,3416,0.8604,Very Positive,"100,000 .. 200,000",150000.0,2.99,True,False,False,True,2016,Adventure|Indie,Adventure|Atmospheric|Choices Matter|Dystopian|Hacking|Horror|Indie|Multiple Endings|Mystery|Pixel Graphics|Political|Psychological Horror|Puzzle|Short|Singleplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1120370,場外人生,YuruOwO,YuruOwO,0.6623,Low-cost option,0.5598,0.7921,0.4503,0.8471,321,0.9003,Very Positive,"0 .. 20,000",10000.0,2.99,True,False,False,True,2019,Adventure|Casual|Early Access|Indie|RPG|Simulation|Strategy,Adventure|Casual|Choose Your Own Adventure|Dystopian|Early Access|Futuristic|Grand Strategy|Hand-drawn|Immersive Sim|Indie|Life Sim|RPG|Realistic|Roguelite|Sandbox,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1485340,Game Of Mafia,"FastGame, VICTORIA Games",FastGame,0.662,Low-cost option,0.3147,0.7921,0.5832,0.9579,123,0.7317,Mostly Positive,"0 .. 20,000",10000.0,0.99,True,False,False,True,2021,Action|Adventure|Indie,2D Fighter|2D Platformer|Action|Action-Adventure|Adventure|Arcade|Character Action Game|Combat|Conversation|Heist|Idler|Indie|Linear|Old School|Pixel Graphics,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
399420,The Prism,"Nikhil. T, Gabriel. H",Volens Nolens Games,0.6618,Low-cost option,0.4894,0.7921,0.6409,0.7249,238,0.7017,Mostly Positive,"0 .. 20,000",10000.0,4.99,True,False,True,True,2015,Adventure|Indie|Strategy,6DOF|Adventure|Atmospheric|Beautiful|Casual|Co-op|Dark|GameMaker|Great Soundtrack|Indie|Logic|Magic|Pixel Graphics|Platformer|Puzzle,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1997900,F*ckable Kim,Devilfish,Devilfish,0.6618,Low-cost option,0.1996,0.7921,0.6977,0.9579,86,0.7791,Mostly Positive,"0 .. 20,000",10000.0,0.99,True,False,False,True,2022,Action|Adventure|Indie|RPG,2D|2D Fighter|Action|Action RPG|Action-Adventure|Adventure|Boxing|CRPG|Cartoony|Combat|Comedy|Dark Humor|Funny|Martial Arts|RPG,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1444300,Teacup,Smarto Club,Whitethorn Games,0.6616,Depth,0.7399,0.7921,0.6394,0.4752,807,0.9616,Overwhelmingly Positive,"0 .. 20,000",10000.0,9.99,True,False,False,True,2021,Adventure|Casual|Indie,2D|Adventure|Atmospheric|Casual|Colorful|Cute|Exploration|Family Friendly|Female Protagonist|Funny|Indie|Narrative|Nonlinear|Relaxing|Short,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2429350,myPOPGOES,Kane Carter,Clickteam,0.6615,Low-cost option,0.6804,0.4783,0.7624,0.7249,570,0.8368,Very Positive,"20,000 .. 50,000",35000.0,4.99,False,False,False,True,2024,Casual,2D|Casual|Cute|Fishing|Hand-drawn|Horror|Lore-Rich|Management|Minigames|Multiple Endings|Parody|Pixel Graphics|Point & Click|Puzzle|Resource Management,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1109820,Pile Up! Box by Box,Seed by Seed,HandyGames,0.6614,Low-cost option,0.1919,0.7921,0.8855,0.7762,84,0.9643,Very Positive,"0 .. 20,000",10000.0,4.94,True,True,True,True,2021,Action|Adventure|Casual|Indie|Simulation,3D|Adventure|Atmospheric|Basketball|Cartoony|Casual|Co-op|Colorful|Controller|Cute|Funny|Local Co-Op|Local Multiplayer|Multiplayer|Physics,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1014280,The Devil's Calculator,Christopher Cinq-Mars Jarvis,Cinq-Mars Media,0.6613,Low-cost option,0.2943,0.7921,0.7119,0.8471,115,0.9652,Very Positive,"0 .. 20,000",10000.0,2.99,True,False,False,True,2019,Casual|Indie|Strategy,Cartoony|Casual|Education|Experimental|Hacking|Hand-drawn|Indie|Logic|Multiplayer|Puzzle|Singleplayer|Strategy|Tutorial,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1801110,BOKURA,ところにょり,Kodansha,0.6613,Anchor,0.9658,0.09,0.9171,0.6721,7585,0.9172,Very Positive,"200,000 .. 500,000",350000.0,5.49,True,True,True,False,2023,Action|Adventure|Casual|Indie,2D|Action|Action-Adventure|Adventure|Atmospheric|Casual|Co-op|Cute|Drama|Early Access|Emotional|Indie|Local Co-Op|Local Multiplayer|Multiplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2094320,Escape First Alchemist ⚗️,OnSkull Games,OnSkull Games,0.6613,Depth,0.6769,0.7921,0.7009,0.4752,559,0.8193,Very Positive,"0 .. 20,000",10000.0,9.99,True,True,True,True,2023,Action|Adventure|Casual|Indie|Simulation|Sports,3D|Action|Adventure|Atmospheric|Casual|Co-op|Crafting|Exploration|Fantasy|First-Person|Linear|Logic|Magic|Medieval|Multiplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1972820,Suicide Guy Deluxe Plus,Chubby Pixel,Chubby Pixel Publishing,0.6612,Depth,0.4103,0.7921,0.8925,0.5498,172,0.8721,Very Positive,"0 .. 20,000",10000.0,8.99,False,False,False,True,2022,Action|Adventure,3D|Action|Action-Adventure|Adventure|Atmospheric|Cartoony|Comedy|Dark Humor|First-Person|Funny|Logic|Memes|Parody|Physics|Puzzle,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2951890,The Cursed Tape,,,0.6611,Low-cost option,0.4268,0.7921,0.6447,0.7811,184,0.8098,Very Positive,"0 .. 20,000",10000.0,4.1496,True,False,False,True,2024,Adventure|Indie|Simulation,3D|Adventure|Atmospheric|Cinematic|Dark|Exploration|First-Person|Horror|Indie|Linear|Mystery|Psychological|Psychological Horror|Realistic|Simulation,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
569340,Thing-in-Itself,Party for Introverts,Party for Introverts,0.6611,Low-cost option,0.2915,0.7921,0.6877,0.8733,114,0.7544,Mostly Positive,"0 .. 20,000",10000.0,2.49,True,False,False,True,2017,Adventure|Casual|Indie|Simulation,Adventure|Atmospheric|Casual|Conversation|Drama|Emotional|First-Person|Immersive Sim|Indie|Interactive Fiction|Minimalist|Narrative|Philosophical|Psychological|Short,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1846460,Burnhouse Lane,Harvester Games,Harvester Games,0.6611,Depth,0.7522,0.7921,0.8017,0.2985,865,0.9422,Very Positive,"0 .. 20,000",10000.0,14.99,False,False,False,True,2022,Adventure,2D|Action-Adventure|Adventure|Atmospheric|Cats|Choices Matter|Combat|Controller|Dark|Dark Humor|Drama|Female Protagonist|Horror|Multiple Endings|Psychedelic,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
811270,Impulsion,Driving Force Games,Dear Villagers,0.6611,Low-cost option,0.5415,0.3062,0.8753,0.9213,295,0.8746,Very Positive,"50,000 .. 100,000",75000.0,1.94,True,False,False,True,2018,Action|Indie,3D Platformer|Action|Adventure|Competitive|Difficult|FPS|Fast-Paced|First-Person|Funny|Great Soundtrack|Indie|Linear|Parkour|Platformer|Puzzle,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1804170,Mimicry,Euphoria Games,Euphoria Games,0.661,Low-cost option,0.3981,0.7921,0.7288,0.7249,164,0.8232,Very Positive,"0 .. 20,000",10000.0,4.99,True,False,True,False,2022,Action|Indie|Massively Multiplayer,3D|Action|Atmospheric|Blood|Casual|Co-op|Gore|Horror|Indie|Minigames|Multiplayer|Online Co-Op|Psychological Horror|Social Deduction|Space,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1557580,DON'T LOOK AWAY,DMNT Interactive,DMNT Interactive,0.661,Low-cost option,0.5135,0.4783,0.805,0.8471,262,0.7405,Mostly Positive,"20,000 .. 50,000",35000.0,2.99,True,False,True,False,2022,Action|Adventure|Early Access|Indie,Action|Action-Adventure|Adventure|Atmospheric|Dark|Demons|Early Access|First-Person|Horror|Investigation|Jump Scare|Multiplayer|Mystery|Psychological|Psychological Horror,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
907760,ARIDA: Backland's Awakening,Aoca Game Lab,Aoca Game Lab,0.6609,Depth,0.6997,0.7921,0.5344,0.6174,639,0.867,Very Positive,"0 .. 20,000",10000.0,6.99,True,False,False,True,2019,Adventure|Indie,3D|Action-Adventure|Adventure|Cartoon|Collectathon|Crafting|Emotional|Exploration|Family Friendly|Female Protagonist|Historical|Indie|Linear|Nature|Short,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1392820,Milk inside a bag of milk inside a bag of milk,Nikita Kryukov,Missing Calm,0.6609,Anchor,0.9977,0.0215,0.6987,0.9255,26566,0.9686,Overwhelmingly Positive,"500,000 .. 1,000,000",750000.0,1.49,True,False,False,True,2020,Adventure|Indie,Abstract|Adventure|Anime|Drama|Emotional|Experimental|Horror|Indie|Interactive Fiction|LGBTQ+|Perma Death|Philosophical|Pixel Graphics|Psychological|Psychological Horror,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
13530,Prince of Persia: The Two Thrones™,Ubisoft Montreal,Ubisoft,0.6609,Anchor,0.8635,0.09,0.7907,0.8992,2057,0.7987,Mostly Positive,"200,000 .. 500,000",350000.0,1.99,False,False,False,True,2009,Action|Adventure,3D Platformer|Action|Adventure|Atmospheric|Classic|Fantasy|Great Soundtrack|Hack and Slash|Parkour|Platformer|Singleplayer|Stealth|Story Rich|Third Person|Time Manipulation,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1390700,The Crackpet Show,Vixa Games,"Ravenage Games, Ripples Asia Venture",0.6609,Depth,0.7172,0.7921,0.8973,0.2368,708,0.8912,Very Positive,"0 .. 20,000",10000.0,16.99,True,True,True,True,2022,Action|Adventure|Indie,Action Roguelike|Atmospheric|Bullet Hell|Co-op|Controller|Cute|Dark Humor|Difficult|Dungeon Crawler|Funny|Indie|Local Co-Op|Local Multiplayer|Procedural Generation|Replay Value,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2020030,Tails Noir Preludes,Eggnut,Raw Fury,0.6608,Depth,0.4964,0.7921,0.8049,0.5498,244,0.9303,Very Positive,"0 .. 20,000",10000.0,8.99,True,False,False,True,2023,Adventure|Indie,2D|Adventure|Atmospheric|Casual|Conversation|Dark|Detective|Emotional|Exploration|Female Protagonist|Interactive Fiction|Mystery|Narrative|Pixel Graphics|Relaxing,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1550840,RATUZ,Bad Coffee Games,Bad Coffee Games,0.6607,Depth,0.5298,0.7921,0.6665,0.6546,280,0.8821,Very Positive,"0 .. 20,000",10000.0,5.99,True,False,False,True,2022,Action|Adventure|Indie,2D|2D Platformer|Action|Action-Adventure|Atmospheric|Blood|Dark Humor|Difficult|Horror|Indie|Linear|Lore-Rich|Multiple Endings|Mystery|Pixel Graphics,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1916310,Remnant Records,Noctiluca Studio,Noctiluca Studio,0.6606,Depth,0.6601,0.7921,0.9454,0.2449,513,0.7914,Mostly Positive,"0 .. 20,000",10000.0,15.99,True,True,True,True,2024,Action|Indie,3D|Action|Atmospheric|Co-op|Dark|Demons|Detective|First-Person|Horror|Indie|Investigation|Multiplayer|Mystery|Online Co-Op|Procedural Generation,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
313340,Mountain,David OReilly,David OReilly,0.6606,Anchor,0.9912,0.0215,0.6433,0.9863,16227,0.8827,Very Positive,"500,000 .. 1,000,000",750000.0,0.79,True,False,False,True,2014,Casual|Indie|RPG|Simulation,Ambient|Beautiful|Casual|Experimental|Funny|God Game|Great Soundtrack|Idler|Indie|Music|Nature|Philosophical|Procedural Generation|Puzzle|RPG,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1197370,Suite 776,Stanislaw Truchowski,TurnVex,0.6605,Low-cost option,0.7129,0.4783,0.6514,0.7993,687,0.901,Very Positive,"20,000 .. 50,000",35000.0,3.99,True,False,False,True,2019,Action|Adventure|Indie,Action|Adventure|First-Person|Gore|Horror|Indie|Multiplayer|Psychological Horror|Thriller,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
837400,Fated Kingdom,GameLiberty,GameLiberty,0.6602,Depth,0.5481,0.7921,0.8256,0.4752,304,0.75,Mostly Positive,"0 .. 20,000",10000.0,9.99,True,True,True,False,2019,Indie|RPG|Simulation|Strategy,3D|Beautiful|Board Game|CRPG|Card Game|Co-op|Dark Fantasy|Dungeon Crawler|Fantasy|Indie|Multiplayer|Physics|RPG|Replay Value|Roguelite,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
566490,Keen: One Girl Army,Cat Nigiri,"Phoenixx Inc., 2P Games",0.6601,Low-cost option,0.3768,0.7921,0.7467,0.7249,152,0.9605,Very Positive,"0 .. 20,000",10000.0,4.99,True,False,False,True,2020,Indie|Strategy,2D|Anime|Colorful|Comedy|Cute|Dark|Dungeon Crawler|Female Protagonist|Funny|Grid-Based Movement|Indie|Puzzle|Remake|Robots|Singleplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1243670,Higurashi When They Cry Hou - Ch.8 Matsuribayashi,07th Expansion,MangaGamer,0.6601,Depth,0.6668,0.7921,0.5085,0.6729,529,0.9433,Very Positive,"0 .. 20,000",10000.0,5.19,False,False,False,True,2020,Adventure,2D|Adventure|Anime|Great Soundtrack|Horror|Indie|Mystery|Psychological Horror|Singleplayer|Story Rich|Visual Novel,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1172650,INDUSTRIA,Bleakmill,Headup,0.6598,Anchor,0.8982,0.09,0.9259,0.7249,2861,0.712,Mostly Positive,"200,000 .. 500,000",350000.0,4.99,True,False,False,True,2021,Action|Adventure|Indie,Action|Adventure|Alternate History|Atmospheric|Dystopian|FPS|Female Protagonist|First-Person|Horror|Immersive|Indie|Mystery|Puzzle|Robots|Sci-fi,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1603180,Mining Mechs,Delayed Victory,Delayed Victory,0.6598,Anchor,0.8414,0.1884,0.7622,0.8471,1687,0.9069,Very Positive,"100,000 .. 200,000",150000.0,2.99,True,True,True,True,2023,Adventure|Casual|Indie,Adventure|Casual|Choose Your Own Adventure|Co-op|Colorful|Crafting|Exploration|Family Friendly|Indie|Mechs|Mining|Multiplayer|Online Co-Op|Pixel Graphics|Procedural Generation,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2322440,METAL SLUG ATTACK RELOADED,SNK CORPORATION,SNK CORPORATION,0.6598,Anchor,0.777,0.4783,0.9085,0.4752,1031,0.7333,Mostly Positive,"20,000 .. 50,000",35000.0,9.99,False,False,True,True,2024,RPG|Simulation|Strategy,2D|2D Platformer|Auto Battler|Controller|Deckbuilding|Multiplayer|Nostalgia|Pixel Graphics|Psychological Horror|PvP|RPG|Retro|Simulation|Singleplayer|Strategy,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1171320,Frog Detective 3: Corruption at Cowboy County,"Grace Bruxner, Thomas Bowker","worm club, SUPERHOT PRESENTS",0.6597,Anchor,0.8383,0.4783,0.5974,0.7249,1640,0.989,Overwhelmingly Positive,"20,000 .. 50,000",35000.0,4.99,True,False,False,True,2022,Adventure|Casual|Indie,Adventure|Casual|Colorful|Comedy|Cute|Detective|Exploration|Funny|Indie|Interactive Fiction|Investigation|LGBTQ+|Mystery|Point & Click|Relaxing,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
865040,Super Bit Blaster XL,Adamvision Studios,Adamvision Studios,0.6596,Low-cost option,0.7421,0.4783,0.6188,0.7993,815,0.9423,Very Positive,"20,000 .. 50,000",35000.0,3.99,True,True,True,True,2020,Action|Casual|Indie,2D|Action|Addictive|Arcade|Bullet Hell|Casual|Classic|Co-op|Controller|Family Friendly|Fast-Paced|Indie|Local Multiplayer|Multiplayer|Replay Value,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
319170,Disney G-Force,Eurocom,Disney,0.6596,Depth,0.7101,0.7921,0.9737,0.1624,676,0.9482,Very Positive,"0 .. 20,000",10000.0,19.99,False,False,False,True,2014,Action|Adventure,Action|Adventure|Atmospheric|Beautiful|Casual|Classic|Cult Classic|Cute|Emotional|Epic|Family Friendly|First-Person|Funny|Lore-Rich|Open World,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
39670,Chaser,Cauldron,THQ Nordic,0.6595,Anchor,0.8,0.1884,0.9247,0.7249,1214,0.7084,Mostly Positive,"100,000 .. 200,000",150000.0,4.99,False,False,True,True,2010,Action,Action|Atmospheric|Bullet Time|Classic|Cyberpunk|Difficult|FPS|First-Person|Futuristic|Mars|Multiplayer|Old School|Sci-fi|Shooter|Singleplayer,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2756770,Tavern Manager Simulator 🍻,,,0.6595,Anchor,0.8401,0.7921,0.6509,0.3548,1665,0.8781,Very Positive,"0 .. 20,000",10000.0,13.5096,True,False,False,True,2024,Casual|Indie|Simulation,3D|Atmospheric|Base Building|Building|Casual|Cooking|Crafting|Economy|Exploration|Fantasy|First-Person|Funny|Inventory Management|Job Simulator|Management,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2377970,Cats Hidden Around the World,Travellin Cats,Travellin Cats,0.6593,Low-cost option,0.537,0.7921,0.5087,0.7993,289,0.9689,Very Positive,"0 .. 20,000",10000.0,3.99,True,False,False,True,2024,Casual|Indie,Cartoony|Casual|Cats|Collectathon|Controller|Cozy|Creature Collector|Cute|Exploration|Hand-drawn|Hidden Object|Indie|Minimalist|Point & Click|Puzzle,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
473690,Absolver,Sloclap,Devolver Digital,0.6593,Anchor,0.9879,0.0215,0.9731,0.6546,14295,0.7212,Mostly Positive,"500,000 .. 1,000,000",750000.0,5.99,True,True,True,True,2017,Action|Adventure|Indie,Action|Adventure|Atmospheric|Character Customization|Co-op|Difficult|Fighting|Indie|MMORPG|Martial Arts|Massively Multiplayer|Multiplayer|Online Co-Op|Open World|PvE,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
2596100,Lycans,Onu Games,Onu Games,0.6592,Low-cost option,0.4375,0.7921,0.6079,0.7993,193,0.943,Very Positive,"0 .. 20,000",10000.0,3.99,True,True,True,False,2023,Action|Indie|Strategy,3D|Action|Assassin|Atmospheric|Conversation|Dark|Fantasy|First-Person|Horror|Hunting|Investigation|Loot|Online Co-Op|PvP|Stealth,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1028590,The WILDS,Gluten Free Games,Gluten Free Games,0.6592,Low-cost option,0.5722,0.7921,0.5476,0.7249,341,0.8358,Very Positive,"0 .. 20,000",10000.0,4.99,False,False,False,True,2022,Action|Adventure|Early Access|RPG,Action-Adventure|America|Cats|Character Customization|Dog|Early Access|Exploration|Fox|Horses|Hunting|Immersive Sim|Life Sim|Nature|Open World|RPG,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
1306620,[Chilla's Art] Missing Children | 行方不明,Chilla's Art,Chilla's Art,0.6592,Low-cost option,0.6575,0.4783,0.6538,0.8471,507,0.8521,Very Positive,"20,000 .. 50,000",35000.0,2.99,True,False,False,True,2020,Action|Adventure|Casual|Indie|Simulation|Strategy,Action|Adventure|Atmospheric|Casual|Exploration|First-Person|Horror|Indie|Mystery|Open World|Psychological|Psychological Horror|Puzzle|Short|Simulation,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
495890,Montaro,JCKSLAP,02GAMES,0.6591,Anchor,0.9835,0.09,0.6051,0.9579,12156,0.9517,Overwhelmingly Positive,"200,000 .. 500,000",350000.0,0.99,True,False,False,True,2016,Casual|Indie,2D|Action|Anime|Atmospheric|Casual|Comedy|Cute|Dog|Funny|Great Soundtrack|Indie|Memes|Pixel Graphics|Platformer|Retro,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
523210,A Normal Lost Phone,Accidental Queens,PID Games,0.6588,Anchor,0.8869,0.3062,0.4575,0.9848,2566,0.8885,Very Positive,"50,000 .. 100,000",75000.0,0.83,True,False,False,True,2017,Casual|Indie,Adventure|Casual|Detective|Great Soundtrack|Indie|Interactive Fiction|LGBTQ+|Mystery|Narration|Psychological|Puzzle|Short|Singleplayer|Story Rich|Visual Novel,PASS,PASS,PASS,PASS,PENDING_EXTERNAL_CHECK
