1296300,Queer Quest: All in a Gay's Work,2024-06-03,game,false,Queermo Games LLC,Queermo Games LLC,19.99,0,20000,0,2,1;;;
1296310,Automaton Demo,2020-05-13,demo,true,CicleInteractive,CicleInteractive,0.0,0,20000,0,0,0;;;
1296340,Undercat,2023-11-10,game,false,SparkyTailGames,SparkyTailGames,14.99,0,20000,1,3,3;;;
1296350,Tri6: Infinite Demo,2020-06-16,demo,true,Clockwork Origins,Clockwork Origins,0.0,0,20000,1,5,2;;;
1296360,Archvale,2021-12-02,game,false,idoz &amp; phops,Humble Games,14.99,200000,500000,7,2,8;;
1296370,ThinkFast,2020-05-09,game,false,TwoKey Studios,TwoKey Studios,14.99,0,20000,0,2,1;;;
1296380,Strange Aeons Demo,2022-01-03,demo,true,N,N,,0,20000,0,0,0;;;
"1296400,Architect Life: A House Design Simulator,,game,false,SimFabric,""SimFabric, PlayWay S.A."",0.0,0,20000,0,2,12";;;
1296410,Underdog Arena,2020-06-26,game,false,Björn Fredberger,Björn Fredberger,3.99,0,20000,0,2,1;;;
"1296450,Dust & Neon,2023-02-16,game,false,David Marquardt Studios,""Rogue Games, Inc."",19.99,0,20000,8,3,13";;;
"1296470,1 Screen Platformer 2,,game,false,""Return To Adventure Mountain, LLC"",""Return To Adventure Mountain, LLC"",0.0,0,20000,0,2,1";;;
1296480,Surviving Isolation,2020-06-02,game,false,Klowd Studio,Klowd Studio,0.99,0,20000,0,5,1;;;
"1296490,""Don't Take It Personally, I Just Don't Like You"",2023-04-28,game,false,Christian DeCoster,Christian DeCoster,19.99,0,20000,0,3,1";;;
1296500,Super Space Galaxy,,game,false,N,N,,0,20000,0,0,0;;;
"1296510,Dread X Collection,2020-05-26,game,false,""DreadXP, Airdorf Games, Strange Scaffold, Scythe Dev Team, Secret Cow Level, Snowrunner Games, David Szymanski, Lovely Hellplace, Torple Dook, Wayward Preacher, oddbreeze, Mahelyk"",DreadXP,6.99,20000,50000,0,3,1";;;
1296530,Candy Kombat,,game,false,Airem,Airem,0.0,0,20000,0,8,29;;;
1296540,Flatworld,2022-04-28,game,false,Guinxu,Guinxu,14.99,50000,100000,2,5,2;;;
1296550,Altidudes®,2021-01-26,game,false,Undying Joy,Undying Joy,1.99,0,20000,0,2,1;;;
1296560,Vectromirror 0™,2020-07-02,game,true,The Vectromirror Initiative,Burnout Game Ventures,0.0,100000,200000,2,3,1;;;
1296580,Finger Guessing King,2020-10-21,game,false,Yang Sun,Yang Sun,0.99,20000,50000,0,3,2;;;
1296590,Elven Magic Demo,,demo,true,Daniel Chay,Daniel Chay,0.0,0,20000,0,2,1;;;
"1296610,Peglin,2024-08-27,game,false,Red Nexus Games Inc.,""Red Nexus Games Inc., IndieArk"",19.99,200000,500000,903,4,15";;;
1296650,The Chronicles of Confucius's Journey,2020-05-12,game,false,e-FunSoft Games,HH-Games,6.99,0,20000,0,5,1;;;
1296680,Cute Triplets,2020-06-17,game,false,Moduwanqu,Moduwanqu,7.99,0,20000,0,5,1;;;
"1296700,Headbangers in Holiday Hell,2020-12-07,game,false,""Vikerlane, Hammer & Ravens"",Hammer & Ravens,6.99,20000,50000,0,2,1";;;
1296720,欢乐消消乐,2020-06-08,game,true,赣州怡玩文化传媒有限公司,赣州怡玩文化传媒有限公司,0.0,50000,100000,0,2,2;;;
1296770,Her New Memory - Hentai Simulator,2022-02-08,game,false,Zodiacus Games,Zodiacus Games,9.99,0,20000,6,3,11;;;
1296780,Beam Demo,2020-05-08,demo,true,Binary Impact,Binary Impact,0.0,0,20000,0,2,1;;;
1296810,Naturalealia: Forest Determination,2020-05-22,game,false,Butnariu Ovidiu Mihai,Butnariu Ovidiu Mihai,0.99,0,20000,0,3,1;;;
1296830,暖雪 Warm Snow,2022-01-18,game,false,BadMudStudio,bilibili,17.99,1000000,2000000,1063,4,5;;;
1296860,Enter Digiton,2020-08-14,game,false,Morne Venter,Morne Venter,9.99,0,20000,0,4,1;;;
"1296880,Sausage Hunter,2020-06-17,game,false,""Wloop777, Anatoliy Loginovskikh"",khukhrovr  ,0.28,0,20000,0,4,29";;;
1296940,Sunblade,,game,false,N,N,,0,20000,0,0,0;;;
1296950,Taskforce Demo,2020-06-16,demo,true,Cornutopia Software,Cornutopia Software,0.0,0,20000,0,3,2;;;
"1296970,Zombieland VR: Headshot Fever,2021-07-29,game,false,XR Games,""XR Games, Sony Pictures Virtual Reality (SPVR)"",19.99,0,20000,0,1,1";;;
1296980,Forgotten Fields,2021-04-14,game,false,Frostwood Interactive,Dino Digital,12.99,20000,50000,0,2,1;;;
1297000,Coronator,2020-05-19,game,false,Guki Games,Guki Games,0.99,0,20000,0,2,1;;;
1297010,Rinlo,2020-10-07,game,false,GuraShop,GuraShop,14.99,0,20000,0,4,2;;;
1297030,Sycamore,2022-06-30,game,false,[untitledDev],[untitledDev],5.99,0,20000,0,8,1;;;
"1297060,Automatica Demo,2020-06-16,demo,true,""CINEMAX, s.r.o."",""CINEMAX, s.r.o."",0.0,0,20000,0,1,1";;;
1297090,Stack Up! (or dive trying),2021-07-16,game,false,PixelConflict,PixelConflict,6.99,0,20000,0,2,7;;;
"1297100,Destroy All Humans! Demo,2020-06-16,demo,true,""Black Forest Games, Pandemic Studios"",THQ Nordic,0.0,0,20000,4,2,12";;;
1297140,Desperados III Demo,2020-06-16,demo,true,Mimimi Games,THQ Nordic,0.0,0,20000,8,1,10;;;
1297150,Defenders of the Camp Demo,2020-06-05,demo,true,BlackDrop,BlackDrop,0.0,0,20000,0,2,2;;;
1297160,a new life.,2020-05-15,game,false,Angela He,Angela He,2.99,50000,100000,1,1,7;;;
1297180,Plato Shoot 柏拉图激射,2020-09-30,game,false,Indie Rocky,Indie Rocky,1.99,0,20000,0,1,4;;;
1297190,One Hundred Courage,2020-05-13,game,false,ISLAND,ISLAND,0.99,0,20000,0,3,1;;;
1297200,Fantasy Lands,2020-06-23,game,true,José Antonio Durá Olmos,José Antonio Durá Olmos,0.0,20000,50000,0,3,2;;;
1297210,Tandis,2022-04-21,game,false,Mahdi Bahrami,Mahdi Bahrami,14.99,0,20000,0,2,1;;;
1297230,My Jigsaw Adventures - A Lost Story,2020-05-22,game,false,CCS,CCS,4.99,0,20000,0,2,8;;;
1297240,Now it's my turn,,game,false,Fabio Cunha,Fabio Cunha,0.0,0,20000,0,8,1;;;
1297250,Fluid VR,,game,false,UltimateDesktop,UltimateDesktop,0.0,0,20000,0,3,1;;;
1297270,Programmer Dungeon Knightress,2022-09-22,game,false,Dragon Lord Studio,Dragon Lord Studio,2.79,0,20000,1,5,4;;;
1297300,The Shore,2021-02-19,game,false,Ares Dragonis,Dragonis Games,11.99,100000,200000,1,3,14;;;
1297320,ACT,2020-12-27,game,true,MCGames,MCGames,0.0,0,20000,0,6,2;;;
"1297330,Olija,2021-01-28,game,false,""Skeleton Crew Studio, Thomas Olsson"",Devolver Digital,14.99,50000,100000,9,3,10";;;
1297340,Ryclaw: Hope,2022-10-05,game,false,Ryclaw Games,Ryclaw Games,0.49,0,20000,0,1,1;;;
1297390,Inexistence Rebirth,2020-05-22,game,false,Jonathan Brassaud,Jonathan Brassaud,5.99,0,20000,0,4,9;;;
1297420,Night and Day Demo,2020-05-24,demo,true,Ertal Games,Ertal Games,0.0,0,20000,1,2,1;;;
1297430,Deadly Dozen Reloaded,2022-04-29,game,false,N-Fusion Interactive,Ziggurat,12.99,20000,50000,0,2,5;;;
1297440,Heroes Must Diee,,game,false,VishwaKarmaStudios,4t2 games,0.0,0,20000,0,7,1;;;
1297470,Inconsistencies,2020-06-05,game,false,Maxiig,Maxiig,4.99,0,20000,0,2,1;;;
1297480,Isorropia,2020-05-16,game,true,Christian Slater,Christian Slater,0.0,0,20000,0,4,1;;;
1297490,Superior: Vengeance,2023-08-22,game,false,Drifter®,Gala Games,16.99,0,20000,1,1,6;;;
1297510,Poly Party Demo,2020-06-21,demo,true,Daniel Hood,Dhood Productions,0.0,0,20000,0,6,1;;;
1297530,Liar Trick -Psychological Crime Mystery-,2020-07-30,game,false,Anabasis,Anabasis,9.99,0,20000,1,3,2;;;
1297540,Blobkin Blaster,2021-08-19,game,false,Brave Lunch,Theory Studios,4.99,0,20000,0,5,1;;;
1297550,TKO,2021-03-05,game,false,Accolade,Ziggurat,6.99,0,20000,0,2,1;;;
1297560,Timequest,2020-11-06,game,false,Legend Entertainment,Ziggurat,6.99,0,20000,0,1,1;;;
1297640,BlackHill,,game,false,N,N,,0,20000,0,0,0;;;
1297650,About Gretel,2020-11-13,game,false,PAXERT GAMES,PAXERT GAMES,3.99,0,20000,0,3,12;;;
1297660,Fragment's Moonrise,2020-06-23,game,false,Yyanthire Studio,Yyanthire Studio,0.99,0,20000,0,5,1;;;
1297680,Hex Gambit: Respawned,2024-03-05,game,false,One Man Left Studios,Blowfish Studios,14.99,0,20000,0,2,5;;;
1297690,Astrozombies Demo,2020-04-23,demo,true,Robot Atomico,Robot Atomico,0.0,0,20000,0,3,1;;;
1297710,Ultraball,,game,true,Ultra8,Ultra8,0.0,0,20000,0,4,1;;;
1297790,Sunday Rivals,2022-05-16,game,false,26k,26k,19.99,0,20000,6,4,1;;;
1297800,ChronoBreach Ultra,2021-11-18,game,false,UpsilonGames,UpsilonGames,2.99,0,20000,0,2,8;;;
1297810,KARA Legends,2021-12-03,game,false,KARA,KARA,9.99,0,20000,0,5,1;;;
1297820,Treasure Hunter,,game,true,N,N,,0,20000,0,0,0;;;
1297890,Rocky Ride,2020-05-08,game,false,Evgeny Cherepov,Evgeny Cherepov,1.99,0,20000,0,2,2;;;
1297900,Gothic 1 Remake,,game,false,N,N,,0,20000,0,0,0;;;
1297940,Prehistoric Hunt Demo,2020-10-06,demo,true,Antiproto Studios,Antiproto Studios,0.0,0,20000,3,3,1;;;
1297950,Space Farmers 2,,game,false,Bumpkin Brothers,Bumpkin Brothers,0.0,0,20000,0,3,1;;;
1298000,Hidden,2020-07-13,game,false,Olsc,Olsc,0.99,0,20000,0,7,1;;;
1298010,Tactical Combat Department,2022-04-28,game,false,LukasH,Render System,14.99,20000,50000,2,4,1;;;
"1298020,Syzygy,2020-11-20,game,true,""Riccardo Caprari, Gas1312"",Riccardo Caprari,0.0,0,20000,0,1,2";;;
1298040,SpellCaster,2020-06-06,game,false,SpellCaster,SpellCaster,39.99,0,20000,0,2,1;;;
1298050,Boinihi: The Ki Codex,2020-05-27,game,false,Simon Says: Play!,Simon Says: Play!,9.99,0,20000,0,2,2;;;
1298080,Almost My Floor,2021-08-06,game,false,Potata Company,Potata Company,9.99,0,20000,1,2,2;;;
1298100,The Old West Savior,2020-07-15,game,false,Rafael Ferreira Mourão Martins,Rafael Ferreira Mourão Martins,1.99,0,20000,0,4,1;;;
1298110,C.H.A.S.E.D. Demo,2020-06-16,demo,true,RoseHoodGames,RoseHoodGames,0.0,0,20000,1,2,1;;;
1298130,Mark One,2021-02-17,game,false,Orfeas Eleftheriou,Orfeas Eleftheriou,0.99,0,20000,0,2,1;;;
1298140,Fobia - St. Dinfna Hotel,2022-06-28,game,false,Pulsatrix Studios,Maximum Entertainment,29.99,50000,100000,8,1,11;;;
1298150,Sovereign's Will Demo,2020-06-16,demo,true,Literal Team,Literal Team,0.0,0,20000,1,4,2;;;
"1298170,Lux Intacta,,game,false,""Salty Snail Studios, LLC"",""Salty Snail Studios, LLC"",0.0,0,20000,0,4,1";;;
1298180,Pair Matching Puzzle Connect,2020-05-07,game,false,Boogygames Studios,Boogygames Studios,1.99,0,20000,0,6,1;;;
1298200,Crazy Lemmings,,game,false,Rosyaev,Rosyaev,0.0,0,20000,0,3,2;;;
"1298220,Hoop Gawds,2020-05-15,game,false,""DBMG Games, LLC"",""DBMG Games, LLC"",4.99,0,20000,0,1,1";;;
1298250,Gwan Moon High School Demo,2020-06-15,demo,true,Studio AWE,Studio AWE,0.0,0,20000,1,2,2;;;
1298260,Stay home and play with waifu!,2020-05-06,game,false,Cyber Keks,Cyber Keks,0.99,0,20000,0,4,1;;;
1298270,四魂-X Shikon-X Astro Defense Fortress,2024-08-07,game,false,Kindermann Corp.,Treasure Boy,9.99,0,20000,0,4,6;;;
"1298280,Captain Disaster in: Death Has A Million Stomping Boots,2020-05-28,game,false,""Dave Seaman, R Riebau"",Team Disaster,10.99,0,20000,0,1,1";;;
1298290,Shikon-X Demo,2020-06-16,demo,true,Kindermann Corp.,Kindermann Corp.,0.0,0,20000,0,4,3;;;
1298310,Rhythm Race,2021-07-22,game,false,BlueFront,BlueFront,2.99,0,20000,0,3,1;;;
1298320,Galaxy Cat,2020-05-15,game,false,Joseph English,Sleepy Vampire Games,0.99,0,20000,0,2,1;;;
1298330,Matrix Brain Twister Demo,2020-06-16,demo,true,Clever AI,Clever AI,0.0,0,20000,0,2,2;;;
1298340,Bad Meme,2020-05-28,game,false,Homph,Homph LLC,0.99,0,20000,0,1,1;;;
1298360,MIBT,2020-08-09,game,false,Ferulox Studios,Ferulox Studios,3.99,0,20000,0,3,1;;;
1298380,宇宙探索,2021-01-19,game,false,清风,清风,3.99,0,20000,0,4,2;;;
1298390,Rubble Bubble,2020-06-24,game,false,Ryan Bell,Ryan Bell,1.99,20000,50000,0,2,1;;;
1298410,Zodiac - Hellish Memory,2023-10-10,game,false,JOZGamer,JOZGames,4.99,0,20000,0,3,3;;;
1298420,Paris in 2000 Years,2024-08-22,game,false,Windforce,Windforce,9.99,0,20000,0,3,3;;;
1298460,Bleeding Moons Demo,2020-06-16,demo,true,IAN Games,Phoenix Online Publishing,0.0,0,20000,1,2,2;;;
1298470,Project_Escape,,game,true,Harley Game Studios,Harley GW Dolton,0.0,0,20000,0,5,1;;;
"1298480,Kardboard Kings: Card Shop Simulator,2022-02-10,game,false,""Henry's House, Oscar Brittain, Rob Gross"",Akupara Games,19.99,0,20000,5,4,6";;;
1298500,Fantasy Mosaics 33: Inventor's Workshop,2020-05-07,game,false,Andy Jurko,Andy Jurko,6.99,0,20000,0,2,1;;;
1298510,GeoLogic,2020-05-18,game,false,Tomaz Campa,Tomaz Campa,0.99,0,20000,0,3,1;;;
1298520,Zac Zac adventure,2020-06-09,game,false,tfk1 games studios,N,3.99,0,20000,0,4,2;;;
"1298530,Self-Isolation,2020-12-02,game,false,""Dymchick1, KHB-Soft"",Dymchick1,4.99,0,20000,0,4,8";;;
1298550,Hell Corp,,game,false,coderbanna,marutigames,0.0,0,20000,0,3,1;;;
1298570,Aether Way Demo,2020-04-24,demo,true,Fearless Donut,Fearless Donut,0.0,0,20000,0,3,2;;;
1298580,Pull Stay Demo,2020-06-13,demo,true,Nito Souji,Nito Souji,0.0,0,20000,5,0,3;;;
1298600,Dam Busters,2020-08-10,game,false,julkip,SpielmannSpiel,1.99,0,20000,0,3,1;;;
1298620,GAMECINE VR,2024-02-29,game,false,Microblast Games,Microblast Games,9.99,0,20000,0,5,1;;;
1298640,Buck Bradley Comic Adventure 2,2020-07-19,game,false,WERDERA SRL,WERDERA SRL,6.99,0,20000,0,2,2;;;
"1298670,""I, AI"",2020-07-17,game,false,Satur Entertainment,Satur Entertainment,3.99,0,20000,0,3,3";;;
1298680,Bang For Your Truck,2021-08-04,game,false,CullyCrab,CullyCrab,4.99,0,20000,0,3,1;;;
1298700,patter warrior,2020-07-15,game,false,Electronic, Electronic,0.99,0,20000,0,4,1;;;
1298740,Hopebringers,2020-05-25,game,true,Critical Miss Games,Critical Miss Games,0.0,0,20000,0,3,1;;;
"1298750,Lost Knight,2021-12-25,game,false,""Oleh Herman, OleNi Games"",Pug Studio,0.99,0,20000,0,2,2";;;
1298760,Perilous Warp Demo,2020-05-08,demo,true,Crystice Softworks,Crystice Softworks,0.0,0,20000,2,2,3;;;
1298770,Smugglers of Cygnus: Alpha System,,game,true,N,N,,0,20000,0,0,0;;;
1298800,Papetura Demo,2020-06-16,demo,true,Petums,Petums,0.0,0,20000,1,1,11;;;
1298820,Ad Agency Tycoon,2020-07-27,game,false,BarCoffee Studio,BarCoffee Studio,11.99,0,20000,0,4,5;;;
1298830,Don't Fall,2020-10-13,game,false,Weien Meng,Weien Meng,8.99,0,20000,0,3,9;;;
1298850,Lihue,2021-08-09,game,false,Nehual Pascale,Nehual Pascale,10.0,0,20000,0,2,9;;;
1298880,Barrel Blast,2020-11-13,game,false,Me First Games,Me First Games,9.99,0,20000,0,3,1;;;
1298890,Whispers from Within: Moving On,2020-07-23,game,false,Think Ten Media Group,Think Ten Media Group,1.99,0,20000,0,3,1;;;
1298950,The Frog Prince,,game,false,TushaWorks,TushaWorks,0.0,0,20000,0,3,1;;;
1298960,Peril,,game,false,Ramhead Games,Ramhead Games,0.0,0,20000,0,3,1;;;
1298970,The Employee Demo,2020-04-28,demo,true,Parallelogram Software,Parallelogram Software,0.0,0,20000,0,3,1;;;
1299000,Toasted!,2022-03-17,game,false,Polygon Dust Entertainment Ltd.,Polygon Dust Entertainment Ltd.,8.99,0,20000,0,2,1;;;
1299010,Overseer,2020-07-31,game,false,Jarrod Muddyman,Lamina Studios,5.99,0,20000,0,5,2;;;
1299030,HAINYA WORLD,2023-08-31,game,false,NETWORKGO,NETWORKGO,14.99,0,20000,0,6,4;;;
1299040,Holy Potatoes! I'm A Hero?!,,game,false,Daylight Studios,Daylight Studios,0.0,0,20000,0,5,1;;;
1299060,NOROI KAGO: the Grudged Domain,,game,false,N,N,,0,20000,0,0,0;;;
1299070,Blacksmith Bay,,game,false,562 Interactive,562 Interactive,0.0,0,20000,0,4,7;;;
1299120,Mosaique Neko Waifus 2,2020-06-05,game,false,Lil Hentai Games,Lil Hentai Games,2.99,100000,200000,3,2,10;;;
1299130,The Apocalypse,2022-11-29,game,false,PolygonGame,PolygonGame,3.99,0,20000,0,6,2;;;
1299150,Software Engineering Course / Informatyka - zrozum i zaprogramuj komputer,2020-05-11,game,false,Wydawnictwo Dagiel,Adventuresity,1.99,20000,50000,0,1,2;;;
"1299170,Ova Magica,2024-07-23,game,false,""Skinny Frog, ClaudiaTheDev"",""Top Hat Studios, Inc."",24.99,0,20000,12,5,1";;;
1299220,Rockytown,2020-07-14,game,true,Objectif 3D,Objectif 3D,0.0,20000,50000,0,1,2;;;
1299230,Project Thebe,,game,true,RunServer,RunServer,0.0,0,20000,0,6,2;;;
"1299250,O.R.B. Offensive Rolling Bot,,game,false,""Riimu Games Oy, Karva Games"",Bonus Stage Publishing,0.0,0,20000,0,2,1";;;
1299260,Isolation Story,2020-10-27,game,false,Elushis,Elushis Music &amp; Gaming,9.99,0,20000,0,4,1;;
1299290,Somber Echoes,,game,false,N,N,,0,20000,0,0,0;;;
"1299320,Midnight Castle Succubus DX,2020-09-18,game,false,""pixelteishoku, Libra Heart"",Critical Bliss,12.99,0,20000,5,3,4";;;
1299330,Victory At Sea Ironclad,2023-04-25,game,false,Evil Twin Artworks,Evil Twin Artworks,39.99,0,20000,0,4,1;;;
1299340,Sausage Dog Tends To Infinity,,game,false,Andrew Fender,Straight Back Games,0.0,0,20000,0,2,12;;;
"1299360,Mighty Goose,2021-06-05,game,false,""Blastmode, MP2 Games"",PLAYISM,19.99,50000,100000,0,2,13";;;
1299370,Friendship with Benefits,2020-11-04,game,false,TwistedScarlett60,TwistedScarlett60,10.99,0,20000,17,1,1;;;
1299400,Understand,2020-10-30,game,false,Artless Games,Artless Games,3.99,20000,50000,9,2,29;;;
"1299410,My Countless Worlds ~Enchanted Cape~,,game,false,""Wanderingmask, Seakyo"",Seakyo,0.0,0,20000,0,2,2";;;
1299420,Touhou : Shooting Star | 東方流星譚,2020-06-15,game,true,星屑ラボラトリー,T-Works,0.0,0,20000,0,1,3;;;
1299430,Extortion,2020-10-30,game,false,Dysnomia,Dysnomia,4.99,0,20000,0,2,4;;;
1299440,Matergari: Below Valesia Demo,2020-06-17,demo,true,Quantum Sufficit,Quantum Sufficit,0.0,0,20000,0,4,1;;;
1299460,Wanderstop,,game,false,N,N,,0,20000,0,0,0;;;
1299480,The Fabled Woods,2021-03-25,game,false,CyberPunch Studios,Headup,0.99,0,20000,1,3,7;;;
1299510,Vampire: The Masquerade – Swansong,2023-05-30,game,false,Big Bad Wolf,Nacon,49.99,20000,50000,6,2,12;;;
1299520,The Fallen,,game,true,Templarius Studios,Templarius Studios,0.0,0,20000,0,7,1;;;
1299540,The Zone: Stalker Stories,2023-06-15,game,false,Illuminated Games,Illuminated Games,7.99,0,20000,0,4,1;;;
"1299570,Zac Zac adventure Demo,2020-05-12,demo,true,""thefurryking1, tfk1"",aspid cat productor musical,0.0,0,20000,0,4,1";;;
1299580,Agent-00,2020-05-26,game,true,Not A Serious Game Studio,Not A Serious Game Studio,0.0,20000,50000,0,5,1;;;
1299600,Tinseltown Tycoon,2020-05-12,game,false,Caffeinedependent Software,Caffeinedependent Software,5.99,0,20000,1,4,1;;;
1299620,Fabled Lands,2022-05-26,game,false,Prime Games,Prime Games,18.99,20000,50000,9,3,1;;;
1299650,Chemistry My Love,,game,false,SPIN Software,SPIN Software,0.0,0,20000,0,3,1;;;
1299660,WiP,2020-05-20,game,false,Hinawajin,Hinawajin,0.99,20000,50000,0,2,2;;;
1299680,NicoNotes The Whoo!,2020-05-29,game,false,Whistlers World,Whistlers World,12.99,0,20000,0,2,1;;;
"1299690,Gori: Cuddly Carnage,2024-08-29,game,false,Angry Demon Studio,""Wired Productions, CouchPlay Interactive (Greater China)"",21.99,0,20000,9,3,11";;;
1299710,Return of the Phantom,2020-08-07,game,false,MPS Labs,Ziggurat,6.99,50000,100000,0,1,1;;;
1299720,Les Manley in: Search for the King,2020-11-06,game,false,Accolade Inc.,Ziggurat,6.99,100000,200000,0,1,1;;;
"1299730,Les Manley in: Lost in L.A.,2020-11-06,game,false,""Accolade, Inc."",Ziggurat,6.99,0,20000,0,1,1";;;
1299750,Wizodd,2020-05-11,game,false,Gagonfe,Gagonfe,4.99,0,20000,0,4,1;;;
1299760,VELVETIST: The City of Machine Guns,,game,false,SiCzech Arts,SiCzech Arts,0.0,0,20000,0,3,2;;;
1299790,Be Hero,2021-03-30,game,false,Mirabolis Studios,Mirabolis Studios,12.99,0,20000,0,5,2;;;
"1299800,Roses Of Love,2024-03-07,game,false,""KagariSoft, UnSetSoft"",""KagariSoft, UnSetSoft"",12.99,0,20000,0,4,3";;;
1299810,Kovox Pitch,2022-01-17,game,true,Calvares,Kalvarez A. Party,0.0,0,20000,2,2,11;;;
1299820,Not Their Will,2020-05-25,game,true,Geosphere Games,Geosphere Games,0.0,0,20000,0,1,1;;;
1299830,Crawl Tactics Demo,2020-04-28,demo,true,icefill,icefill,0.0,0,20000,0,0,0;;;
1299840,The Legend of Zuri,2020-05-19,game,false,LarsMidnatt,Witching Hour Entertainment LLC,3.99,0,20000,0,1,1;;;
1299860,Endlight,2023-07-27,game,false,Bigpants,Bigpants,15.99,0,20000,0,2,1;;;
1299880,Deep Abyss,2022-10-12,game,false,Studio RO,Studio RO,7.99,0,20000,0,2,5;;;
1299890,Zombie Slayer,2020-06-11,game,false,Barely Games,Barely Games,9.99,0,20000,0,4,1;;;
1299930,Vilset,2021-08-31,game,false,Another Reality,Another Reality,7.19,0,20000,0,3,8;;;
1299950,Unwalkable,,game,false,RedZone Studios LLC,RedZone Studios LLC,0.0,0,20000,0,5,5;;;
1299960,Ricochet Bounce,2021-06-16,game,false,MattyWS,MattyWS,1.99,0,20000,0,3,1;;;
1299980,CursorFX,2020-06-10,game,false,Stardock,Stardock,4.99,0,20000,0,1,14;;;
"1299990,Whateverland: Prologue,2020-06-10,game,true,Caligari Games,""Caligari Games, WhisperGames"",0.0,50000,100000,0,2,7";;;
1300000,Mystery Tales: Til Death Collector's Edition,2020-04-24,game,false,Domini Games,Big Fish Games,9.99,0,20000,0,2,1;;;
1300010,Spectrum VR,,game,false,Another Reality,Another Reality,0.0,0,20000,0,1,1;;;
1300050,A Story In Space,2020-08-19,game,true,Joshua Cutting,Joshua Cutting,0.0,20000,50000,0,4,1;;;
1300060,SMIB: Mission Cure,2020-11-19,game,false,Virtual Arts Studio,Virtual Arts Studio,1.99,50000,100000,0,3,1;;;
"1300100,Spectacular Sparky,2021-10-20,game,false,FreakZone Games,""Nicalis, Inc."",14.99,0,20000,0,2,6";;;
1300110,THE Z LAND : FPS SURVIVAL,2020-06-07,game,false,3MA Studios,3MA Studios,2.99,0,20000,0,4,1;;;
1300120,Kukui 2 Demo,2020-05-09,demo,true,Sijawa Production,Sijawa Production,0.0,0,20000,0,3,1;;;
1300140,HereticOS MR Lab,2020-08-10,game,false,大雪原工作室,大雪原工作室,1.99,20000,50000,0,6,2;;;
1300180,The Cubedex of Brass and Wood,2020-08-31,game,false,TCHOW,TCHOW,4.99,20000,50000,0,1,1;;;
1300190,Crystal Story: The Hero and the Evil Witch,2020-05-29,game,false,Lanstrash,Lanstrash,4.99,0,20000,0,2,1;;;
"1300200,Express Thru,2020-05-06,game,false,""5minlab Corp., Kyeongwoo Lim"",5minlab Corp.,2.99,0,20000,0,1,1";;;
1300260,Mouse Dream,2020-07-07,game,false,Camaq Dreams,Camaq Dreams,17.99,0,20000,0,3,1;;;
1300270,Blood price,2020-08-10,game,false,つきみたけ,WASABI entertainment,14.99,0,20000,0,2,3;;;
"1300290,My Lovely Wife Demo,2020-08-27,demo,true,""GameChanger Studio, Toge Productions"",""GameChanger Studio, Toge Productions"",0.0,0,20000,1,5,1";;;
1300310,Move Code Lines,2020-08-28,game,false,Fewjix,Fewjix,5.99,0,20000,2,1,1;;;
"1300330,Farmageddon: A Cattle Royale,2021-07-23,game,true,""Evan """"Solidplasma"""" Peiperl, Tyler R. Gonelli, Pamela Pizarro-Ruiz, Spencer Everhart, Dan Vicarel"",Solidplasma Studios LLC,0.0,20000,50000,0,4,1";;;
1300350,Mike & Tyler,,game,false,Sinking Sheep,Sinking Sheep,0.0,0,20000,0,3,1;;;
"1300360,Neglected,2020-05-13,game,true,""Animalclaw Of Dreams, Refrigerator game lovers, Dream gear"",""Refrigerator game lovers, Jam Cafe, Dream gear"",0.0,20000,50000,1,5,5";;;
1300370,KABOOM - 1 vs 1 Battle,,game,false,Axelerum S.L,Axelerum S.L,0.0,0,20000,0,4,2;;;
1300390,Sunset Shapes,2020-09-08,game,false,ByVal Games,ByVal Games,2.99,0,20000,0,2,7;;;
"1300430,Whiskey.Mafia. Leo's Family,2020-07-21,game,false,""FastGame, VICTORIA Games"",FastGame,1.19,50000,100000,1,5,5";;;
1300490,Shooty Skies Overdrive,2020-08-06,game,false,Mighty Games,Mighty Games,9.99,0,20000,0,1,7;;;
1300550,Song of sheep gathering in Philia,2020-05-13,game,false,MagicHouse,MagicHouse,9.99,0,20000,0,2,1;;;
"1300560,Mars Power Industries: First Job,2020-06-09,game,true,""7A Games, Rarykos"",""7A Games, Kurki.games"",0.0,0,20000,0,2,12";;;
1300570,Apollo Lunar Mission,2020-06-04,game,false,Fantastigo,Fantastigo,3.99,0,20000,0,2,1;;;
1300580,Battle Baseball,2020-05-11,game,false,encounter studio,encounter studio,0.99,0,20000,0,4,1;;;
1300590,Taiga,2020-10-08,game,false,Limitless Imagination,Limitless Imagination,8.99,0,20000,0,4,2;;;
1300600,Blind Drive,2021-03-10,game,false,Lo-Fi People,Lo-Fi People,9.99,0,20000,1,2,7;;;
1300610,Taxer Inc,2021-02-17,game,false,Hamsters Gaming,Hamsters Gaming,7.99,50000,100000,0,4,10;;;
1300650,Rodent and Plank: Secret Origin,2021-04-30,game,false,Lodder Digital Media,Lodder Digital Media,9.99,0,20000,0,2,1;;;
1300660,Dinosaur Fossil Hunter Demo,2020-10-07,demo,true,▲ Pyramid Games,Pyramid Games S.A.,0.0,0,20000,6,5,1;;;
1300670,ヤドカリサバイブ,2020-05-11,game,false,アメミキノスケ,アメミキノスケ,2.99,0,20000,0,2,1;;;
