"app_id","genre"
"1509160","Casual"
"1509160","Strategy"
"1509180","Adventure"
"1509180","Indie"
"1509220","Casual"
"1509220","Indie"
"1509220","RPG"
"1509230","Casual"
"1509230","Indie"
"1509230","Massively Multiplayer"
"1509230","RPG"
"1509230","Sports"
"1509260","Action"
"1509260","Adventure"
"1509260","Indie"
"1509260","Simulation"
"1509360","Casual"
"1509360","Indie"
"1509400","Indie"
"1509400","Racing"
"1509400","Simulation"
"1509420","Action"
"1509420","Casual"
"1509420","Early Access"
"1509420","Indie"
"1509420","Simulation"
"1509420","Sports"
"1509420","Strategy"
"1509450","Adventure"
"1509450","Early Access"
"1509450","Indie"
"1509450","RPG"
"1509450","Strategy"
"1509460","Casual"
"1509460","Indie"
"1509460","Racing"
"1509510","Simulation"
"1509510","Strategy"
"1509520","Simulation"
"1509520","Strategy"
"1509530","Action"
"1509530","Casual"
"1509590","Free To Play"
"1509590","Indie"
"1509630","Action"
"1509630","Indie"
"1509630","Simulation"
"1509640","Action"
"1509640","Adventure"
"1509640","Indie"
"1509640","RPG"
"1509650","Action"
"1509650","Adventure"
"1509650","Casual"
"1509650","Indie"
"1509650","RPG"
"1509650","Simulation"
"1509660","Action"
"1509660","Indie"
"1509660","RPG"
"1509670","Action"
"1509670","Adventure"
"1509700","Action"
"1509700","Casual"
"1509700","Indie"
"1509700","Racing"
"1509710","Adventure"
"1509710","Indie"
"1509710","Strategy"
"1509720","Action"
"1509720","Casual"
"1509720","Indie"
"1509720","Strategy"
"1509730","Action"
"1509730","Adventure"
"1509730","Casual"
"1509730","Early Access"
"1509730","Free To Play"
"1509730","Indie"
"1509730","RPG"
"1509750","Action"
"1509750","Adventure"
"1509750","Casual"
"1509750","Indie"
"1509750","RPG"
"1509750","Strategy"
"1509780","Casual"
"1509780","Free To Play"
"1509790","Casual"
"1509790","RPG"
"1509810","Action"
"1509810","Adventure"
"1509810","Indie"
"1509810","RPG"
"1509820","Adventure"
"1509820","Casual"
"1509820","Free To Play"
"1509820","Indie"
"1509830","Casual"
"1509830","Free To Play"
"1509830","Indie"
"1509840","Action"
"1509850","Action"
"1509850","Adventure"
"1509850","Casual"
"1509850","Free To Play"
"1509850","Indie"
"1509870","Racing"
"1509870","Simulation"
"1509870","Sports"
"1509880","Adventure"
"1509920","Action"
"1509920","RPG"
"1509950","Casual"
"1509960","Action"
"1509960","Casual"
"1509960","Indie"
"1509970","Indie"
"1509970","Simulation"
"1509970","Strategy"
"1510010","Adventure"
"1510010","Casual"
"1510010","Indie"
"1510010","RPG"
"1510010","Simulation"
"1510030","Adventure"
"1510030","Casual"
"1510030","Simulation"
"1510040","Adventure"
"1510040","Casual"
"1510040","Indie"
"1510070","Adventure"
"1510070","Casual"
"1510070","Indie"
"1510070","Strategy"
"1510090","Action"
"1510090","Adventure"
"1510090","Indie"
"1510100","Action"
"1510100","Adventure"
"1510100","Casual"
"1510100","Early Access"
"1510100","Indie"
"1510100","Racing"
"1510150","Casual"
"1510150","Early Access"
"1510150","Indie"
"1510150","Strategy"
"1510210","Action"
"1510210","Indie"
"1510210","Simulation"
"1510210","Sports"
"1510240","Indie"
"1510250","Action"
"1510250","Casual"
"1510280","Casual"
"1510280","Indie"
"1510280","Strategy"
"1510290","Action"
"1510290","Adventure"
"1510290","Casual"
"1510290","Indie"
"1510290","RPG"
"1510290","Strategy"
"1510310","Action"
"1510310","Adventure"
"1510310","Racing"
"1510310","RPG"
"1510310","Simulation"
"1510330","Action"
"1510330","Adventure"
"1510330","RPG"
"1510370","Adventure"
"1510380","Action"
"1510380","Indie"
"1510390","Adventure"
"1510390","Casual"
"1510390","Indie"
"1510410","Adventure"
"1510410","Indie"
"1510440","Adventure"
"1510440","Casual"
"1510440","Indie"
"1510450","Indie"
"1510450","Simulation"
"1510460","Action"
"1510460","Casual"
"1510460","Free To Play"
"1510460","Indie"
"1510460","Massively Multiplayer"
"1510470","Adventure"
"1510520","Adventure"
"1510520","Indie"
"1510520","Simulation"
"1510570","Casual"
"1510570","Free To Play"
"1510570","Indie"
"1510570","Simulation"
"1510580","Indie"
"1510580","Simulation"
"1510590","Action"
"1510590","Adventure"
"1510590","Indie"
"1510600","Action"
"1510600","Indie"
"1510600","RPG"
"1510620","Adventure"
"1510620","Indie"
"1510630","Adventure"
"1510630","Casual"
"1510630","Indie"
"1510670","Action"
"1510670","Adventure"
"1510670","Indie"
"1510700","Action"
"1510700","Indie"
"1510700","Simulation"
"1510700","Strategy"
"1510710","Indie"
"1510710","Strategy"
"1510720","Adventure"
"1510720","Casual"
"1510720","Simulation"
"1510730","Indie"
"1510730","Simulation"
"1510740","Casual"
"1510740","Indie"
"1510780","Action"
"1510780","Casual"
"1510780","Indie"
"1510800","Simulation"
"1510800","Strategy"
"1510810","Action"
"1510810","Adventure"
"1510810","Casual"
"1510810","Early Access"
"1510810","Indie"
"1510810","RPG"
"1510820","Indie"
"1510840","RPG"
"1510840","Strategy"
"1510860","Adventure"
"1510860","Casual"
"1510860","Indie"
"1510880","Casual"
"1510880","Indie"
"1510890","Action"
"1510890","Early Access"
"1510890","Indie"
"1510890","Simulation"
"1510890","Strategy"
"1510900","Action"
"1510900","Indie"
"1510930","Action"
"1510930","Adventure"
"1510930","Indie"
"1510930","RPG"
"1510930","Simulation"
"1510930","Sports"
"1510950","Casual"
"1511000","Casual"
"1511000","Indie"
"1511000","Strategy"
"1511040","Indie"
"1511090","Casual"
"1511090","Indie"
"1511130","Simulation"
"1511140","Casual"
"1511140","Early Access"
"1511140","Indie"
"1511140","Simulation"
"1511190","Indie"
"1511190","Racing"
"1511190","Sports"
"1511240","Adventure"
"1511250","Casual"
"1511250","Racing"
"1511250","Simulation"
"1511260","Action"
"1511260","Adventure"
"1511260","Casual"
"1511260","Indie"
"1511260","RPG"
"1511270","Free To Play"
"1511270","Indie"
"1511280","Action"
"1511280","Adventure"
"1511310","Casual"
"1511310","Indie"
"1511310","Strategy"
"1511320","Adventure"
"1511320","Indie"
"1511320","RPG"
"1511330","Casual"
"1511330","Indie"
"1511360","Casual"
"1511360","Free To Play"
"1511400","Early Access"
"1511400","RPG"
"1511410","Casual"
"1511410","Free To Play"
"1511410","Indie"
"1511450","Casual"
"1511450","Indie"
"1511460","Indie"
"1511460","Simulation"
"1511460","Strategy"
"1511480","Casual"
"1511480","Simulation"
"1511490","Adventure"
"1511490","Casual"
"1511490","Indie"
"1511490","Strategy"
"1511500","Adventure"
"1511500","Casual"
"1511500","Indie"
"1511500","Strategy"
"1511540","Adventure"
"1511540","Indie"
"1511540","RPG"
"1511560","Action"
"1511560","Indie"
"1511610","Action"
"1511610","Adventure"
"1511610","Indie"
"1511620","Casual"
"1511620","Indie"
"1511630","Early Access"
"1511630","Indie"
"1511630","Massively Multiplayer"
"1511630","Racing"
"1511630","Simulation"
"1511630","Sports"
"1511650","Free To Play"
"1511650","Indie"
"1511650","Massively Multiplayer"
"1511650","RPG"
"1511650","Simulation"
"1511650","Strategy"
"1511660","Action"
"1511660","Indie"
"1511670","Adventure"
"1511670","Casual"
"1511670","Indie"
"1511690","Indie"
"1511740","Action"
"1511740","Indie"
"1511780","Indie"
"1511780","Simulation"
"1511790","Action"
"1511790","Adventure"
"1511790","Indie"
"1511800","Action"
"1511800","Simulation"
"1511830","Simulation"
"1511830","Strategy"
"1511850","Action"
"1511850","Adventure"
"1511860","Action"
"1511860","Adventure"
"1511860","Casual"
"1511860","Free To Play"
"1511860","Indie"
"1511870","Adventure"
"1511870","Indie"
"1511870","RPG"
"1511880","Action"
"1511880","Adventure"
"1511880","Indie"
"1511880","RPG"
"1511940","Racing"
"1511950","Action"
"1511950","Adventure"
"1511950","RPG"
"1511950","Strategy"
"1511970","Adventure"
"1511970","Indie"
"1511970","RPG"
"1511970","Strategy"
"1512050","Indie"
"1512050","Simulation"
"1512050","Strategy"
"1512070","Adventure"
"1512170","Action"
"1512170","Indie"
"1512190","Action"
"1512190","Massively Multiplayer"
"1512190","Racing"
"1512190","Simulation"
"1512200","Action"
"1512200","Casual"
"1512200","Early Access"
"1512200","Massively Multiplayer"
"1512200","Simulation"
"1512210","Game Development"
"1512240","Casual"
"1512280","Action"
"1512280","Indie"
"1512290","Action"
"1512290","Casual"
"1512290","Indie"
"1512300","Action"
"1512300","Indie"
"1512300","Racing"
"1512300","Sports"
"1512320","Action"
"1512320","Casual"
"1512320","Indie"
"1512350","Casual"
"1512350","Early Access"
"1512350","Indie"
"1512370","Adventure"
"1512370","Casual"
"1512370","Indie"
"1512370","Strategy"
"1512380","Action"
"1512380","Free To Play"
"1512380","Indie"
"1512390","Adventure"
"1512390","Indie"
"1512450","Action"
"1512450","Adventure"
"1512450","Strategy"
"1512470","Adventure"
"1512470","Free To Play"
"1512470","Indie"
"1512470","Simulation"
"1512480","Action"
"1512480","Indie"
"1512480","RPG"
"1512510","Action"
"1512510","Adventure"
"1512510","Early Access"
"1512520","Casual"
"1512520","Indie"
"1512530","Free To Play"
"1512530","Indie"
"1512530","Massively Multiplayer"
"1512530","RPG"
"1512540","Action"
"1512540","Casual"
"1512550","Action"
"1512550","Casual"
"1512550","Early Access"
"1512550","Indie"
"1512550","Strategy"
"1512570","Adventure"
"1512570","Indie"
"1512590","Action"
"1512590","Indie"
"1512590","Sports"
"1512610","Casual"
"1512610","Indie"
"1512610","Strategy"
"1512660","Adventure"
"1512660","Free To Play"
"1512710","RPG"
"1512720","Casual"
"1512720","Simulation"
"1512730","Adventure"
"1512730","Casual"
"1512730","Indie"
"1512750","Action"
"1512750","Adventure"
"1512750","Casual"
"1512750","Indie"
"1512750","Strategy"
"1512760","Software Training"
"1512780","Action"
"1512790","Adventure"
"1512790","Casual"
"1512790","Indie"
"1512800","Action"
"1512800","Casual"
"1512800","Indie"
"1512810","Indie"
"1512830","Casual"
"1512830","Indie"
"1512830","RPG"
"1512840","Casual"
"1512840","Design & Illustration"
"1512840","Photo Editing"
"1512840","Simulation"
"1512840","Utilities"
"1512860","Adventure"
"1512860","Indie"
"1512860","RPG"
"1512860","Strategy"
"1512910","Action"
"1512910","Casual"
"1512920","Adventure"
"1512920","Casual"
"1512920","Indie"
"1512920","Simulation"
"1512940","Casual"
"1512940","Indie"
"1512950","Action"
"1512950","Early Access"
"1512960","Casual"
"1512960","Indie"
"1512960","Strategy"
"1513000","Indie"
"1513030","Adventure"
"1513030","Casual"
"1513030","Indie"
"1513090","Adventure"
"1513090","Casual"
"1513090","Indie"
"1513090","RPG"
"1513090","Simulation"
"1513090","Strategy"
"1513110","Action"
"1513110","Casual"
"1513110","Indie"
"1513120","Indie"
"1513130","Action"
"1513150","RPG"
"1513150","Strategy"
"1513160","Casual"
"1513160","Indie"
"1513160","Simulation"
"1513180","Casual"
"1513180","Free To Play"
"1513180","Massively Multiplayer"
"1513190","Indie"
"1513240","Action"
"1513240","Indie"
"1513250","Adventure"
"1513250","Indie"
"1513250","Massively Multiplayer"
"1513250","Racing"
"1513250","Strategy"
"1513260","Action"
"1513260","Adventure"
"1513260","Casual"
"1513260","Indie"
"1513300","Indie"
"1513300","Strategy"
"1513310","Casual"
"1513310","Indie"
"1513310","Strategy"
"1513330","Casual"
"1513330","Indie"
"1513330","Simulation"
"1513330","Sports"
"1513370","Action"
"1513370","Casual"
"1513370","Indie"
"1513390","Indie"
"1513390","RPG"
"1513390","Strategy"
"1513400","Action"
"1513400","Adventure"
"1513400","Indie"
"1513400","RPG"
"1513420","Adventure"
"1513420","Indie"
"1513430","Adventure"
"1513430","Indie"
"1513430","RPG"
"1513430","Strategy"
"1513450","Action"
"1513450","Adventure"
"1513450","Indie"
"1513450","RPG"
"1513460","Indie"
"1513480","Adventure"
"1513480","Casual"
"1513480","Indie"
"1513480","Simulation"
"1513490","Adventure"
"1513490","RPG"
"1513500","Casual"
"1513500","Strategy"
"1513510","Audio Production"
"1513510","Education"
"1513510","Utilities"
"1513530","Casual"
"1513530","Indie"
"1513550","Simulation"
"1513550","Sports"
"1513570","Indie"
"1513570","Strategy"
"1513580","Casual"
"1513580","Indie"
"1513580","Simulation"
"1513580","Strategy"
"1513640","Adventure"
"1513640","Casual"
"1513640","Indie"
"1513640","Strategy"
"1513650","Action"
"1513650","Indie"
"1513650","Strategy"
"1513660","Action"
"1513660","Indie"
"1513660","Simulation"
"1513670","Casual"
"1513670","Indie"
"1513680","Action"
"1513680","Adventure"
"1513680","Casual"
"1513680","Indie"
"1513680","RPG"
"1513690","Action"
"1513690","Adventure"
"1513690","Casual"
"1513690","Indie"
"1513700","Action"
"1513700","Adventure"
"1513700","Casual"
"1513700","Indie"
"1513710","Action"
"1513740","Action"
"1513740","Indie"
"1513780","Early Access"
"1513780","Indie"
"1513780","Simulation"
"1513790","Simulation"
"1513800","Casual"
"1513800","Early Access"
"1513800","Indie"
"1513800","Simulation"
"1513810","Action"
"1513810","Adventure"
"1513810","Indie"
"1513820","Indie"
"1513820","RPG"
"1513840","Action"
"1513840","Adventure"
"1513840","Casual"
"1513840","Indie"
"1513840","RPG"
"1513840","Simulation"
"1513860","Action"
"1513860","Casual"
"1513860","Early Access"
"1513860","Strategy"
"1513910","Adventure"
"1513930","Action"
"1513930","Adventure"
"1513930","Casual"
"1513930","Indie"
"1513930","Simulation"
"1513940","Indie"
"1513940","Simulation"
"1513950","Action"
"1513950","Free To Play"
"1513950","Indie"
"1513950","Racing"
"1513960","Action"
"1513960","Racing"
"1514000","Casual"
"1514000","Indie"
"1514010","Action"
"1514010","Adventure"
"1514010","Casual"
"1514010","Indie"
"1514030","Action"
"1514030","Adventure"
"1514030","Casual"
"1514030","Indie"
"1514030","RPG"
"1514030","Simulation"
"1514040","Action"
"1514040","Adventure"
"1514040","Casual"
"1514040","Indie"
"1514040","Massively Multiplayer"
"1514040","Racing"
"1514040","RPG"
"1514040","Simulation"
"1514040","Sports"
"1514070","Action"
"1514070","Adventure"
"1514070","Casual"
"1514070","Early Access"
"1514070","Free To Play"
"1514070","Indie"
"1514090","Adventure"
"1514090","Early Access"
"1514090","Indie"
"1514100","Action"
"1514100","Adventure"
"1514100","Free To Play"
"1514100","Indie"
"1514100","RPG"
"1514140","Action"
"1514140","Early Access"
"1514160","Adventure"
"1514160","Casual"
"1514160","Indie"
"1514170","Action"
"1514170","Casual"
"1514190","Adventure"
"1514200","Casual"
"1514210","Action"
"1514210","Free To Play"
"1514210","Indie"
"1514210","Strategy"
"1514240","Action"
"1514240","Strategy"
"1514250","Adventure"
"1514250","Early Access"
"1514250","Indie"
"1514250","Simulation"
"1514250","Strategy"
"1514280","Adventure"
"1514280","Indie"
"1514280","RPG"
"1514280","Strategy"
"1514290","Action"
"1514290","Adventure"
"1514290","Casual"
"1514290","Indie"
"1514300","Action"
"1514300","Casual"
"1514300","Indie"
"1514300","Racing"
"1514300","RPG"
"1514300","Simulation"
"1514300","Sports"
"1514300","Strategy"
"1514360","Adventure"
"1514360","Casual"
"1514370","Adventure"
"1514370","Casual"
"1514380","Action"
"1514390","Casual"
"1514390","Indie"
"1514390","Strategy"
"1514430","Casual"
"1514430","Indie"
"1514430","Strategy"
"1514460","Adventure"
"1514460","Indie"
"1514470","Casual"
"1514470","Indie"
"1514470","Simulation"
"1514480","Adventure"
"1514480","Indie"
"1514490","Action"
"1514490","Adventure"
"1514490","Indie"
"1514550","Action"
"1514550","Indie"
"1514560","Indie"
"1514580","Action"
"1514580","Adventure"
"1514580","Indie"
"1514580","Strategy"
"1514610","Adventure"
"1514610","RPG"
"1514610","Simulation"
"1514610","Strategy"
"1514620","Indie"
"1514640","Casual"
"1514640","Indie"
"1514650","Adventure"
"1514650","Indie"
"1514660","Casual"
"1514660","Free To Play"
"1514660","Indie"
"1514660","Sports"
"1514690","Action"
"1514690","Adventure"
"1514690","Casual"
"1514690","Early Access"
"1514690","Indie"
"1514690","Massively Multiplayer"
"1514690","RPG"
"1514690","Simulation"
"1514730","RPG"
"1514740","Action"
"1514740","Casual"
"1514740","Indie"
"1514740","Racing"
"1514780","RPG"
"1514780","Strategy"
"1514840","Action"
"1514840","Casual"
"1514840","Simulation"
"1514840","Sports"
"1514850","Action"
"1514850","Adventure"
"1514850","Early Access"
"1514850","Indie"
"1514880","Action"
"1514880","Casual"
"1514880","Free To Play"
"1514880","Indie"
"1514890","Adventure"
"1514890","Casual"
"1514900","Adventure"
"1514900","Indie"
"1514920","Action"
"1514920","Casual"
"1514920","Indie"
"1514930","Casual"
"1514930","Indie"
"1514950","Action"
"1514950","Indie"
"1514950","Racing"
"1514970","Action"
"1514970","Indie"
"1514970","RPG"
"1514970","Simulation"
"1515000","Action"
"1515000","Adventure"
"1515000","Casual"
"1515000","Indie"
"1515000","Strategy"
"1515020","Indie"
"1515020","RPG"
"1515020","Strategy"
"1515040","Casual"
"1515040","Indie"
"1515040","Simulation"
"1515140","Action"
"1515140","Adventure"
"1515140","Early Access"
"1515160","Casual"
"1515160","Indie"
"1515160","Simulation"
"1515170","Adventure"
"1515170","Indie"
"1515200","Action"
"1515200","Adventure"
"1515200","Casual"
"1515200","Indie"
"1515210","Adventure"
"1515210","Indie"
"1515220","Early Access"
"1515220","Simulation"
"1515230","Casual"
"1515230","Indie"
"1515260","Casual"
"1515260","Indie"
"1515260","Strategy"
"1515280","Adventure"
"1515280","Casual"
"1515280","Indie"
"1515280","Simulation"
"1515290","Casual"
"1515290","Free To Play"
"1515290","Indie"
"1515320","Adventure"
"1515320","Indie"
"1515320","RPG"
"1515320","Simulation"
"1515370","Indie"
"1515370","Simulation"
"1515400","Action"
"1515400","Casual"
"1515400","Indie"
"1515400","RPG"
"1515420","Action"
"1515420","Adventure"
"1515420","Casual"
"1515420","Indie"
"1515420","RPG"
"1515450","Adventure"
"1515450","Casual"
"1515460","Casual"
"1515460","Indie"
"1515460","Simulation"
"1515460","Strategy"
"1515470","Action"
"1515470","Indie"
"1515470","RPG"
"1515490","Action"
"1515490","Indie"
"1515540","Indie"
"1515540","Racing"
"1515540","Simulation"
"1515540","Sports"
"1515570","Action"
"1515570","Adventure"
"1515570","Indie"
"1515580","Indie"
"1515580","Strategy"
"1515590","Action"
"1515590","Adventure"
"1515590","Casual"
"1515590","Indie"
"1515590","Racing"
"1515590","Sports"
"1515600","Indie"
"1515600","Simulation"
"1515640","Action"
"1515640","Adventure"
"1515710","Adventure"
"1515710","Casual"
"1515710","Early Access"
"1515710","Indie"
"1515730","Casual"
"1515730","Indie"
"1515740","Casual"
"1515740","Indie"
"1515740","Sports"
"1515750","Action"
"1515750","Indie"
"1515760","Adventure"
"1515760","Casual"
"1515760","Early Access"
"1515760","Indie"
"1515760","RPG"
"1515800","Action"
"1515800","Indie"
"1515820","Adventure"
"1515820","Casual"
"1515820","RPG"
"1515830","Adventure"
"1515830","Casual"
"1515830","Indie"
"1515830","RPG"
"1515870","Casual"
"1515870","Indie"
"1515890","Adventure"
"1515900","Action"
"1515900","Adventure"
"1515900","Indie"
"1515900","RPG"
"1515920","Action"
"1515920","Adventure"
"1515920","Casual"
"1515920","Indie"
"1515920","Strategy"
"1515950","Action"
"1515950","Free To Play"
"1515970","Action"
"1515970","Casual"
"1515970","Indie"
"1515980","Indie"
"1515980","RPG"
"1515980","Strategy"
"1515990","Adventure"
"1515990","Free To Play"
"1515990","Indie"
"1516050","Design & Illustration"
"1516050","Game Development"
"1516050","Photo Editing"
"1516050","Utilities"
"1516050","Video Production"
"1516080","Adventure"
"1516080","RPG"
"1516120","Adventure"
"1516120","Indie"
"1516120","RPG"
"1516130","Adventure"
"1516130","Indie"
"1516130","RPG"
"1516130","Simulation"
"1516150","Casual"
"1516150","Indie"
"1516190","Indie"
"1516190","Simulation"
"1516240","Adventure"
"1516240","Indie"
"1516250","Action"
"1516250","Indie"
"1516320","Casual"
"1516320","Indie"
"1516320","Racing"
"1516320","Simulation"
"1516330","Adventure"
"1516330","Strategy"
"1516340","Action"
"1516340","Adventure"
"1516340","Indie"
"1516340","RPG"
"1516350","Indie"
"1516360","Action"
"1516360","Indie"
"1516400","Casual"
"1516400","Indie"
"1516400","Strategy"
"1516440","Casual"
"1516450","Action"
"1516450","Adventure"
"1516450","Indie"
"1516490","Casual"
"1516490","Indie"
"1516490","Simulation"
"1516490","Strategy"
"1516530","Action"
"1516530","Indie"
"1516550","Casual"
"1516550","Indie"
"1516550","Strategy"
"1516560","Indie"
"1516560","Simulation"
"1516560","Strategy"
"1516580","Action"
"1516580","Adventure"
"1516580","Indie"
"1516600","Action"
"1516600","Casual"
"1516610","Action"
"1516610","Casual"
"1516610","Simulation"
"1516680","Casual"
"1516680","Indie"
"1516680","RPG"
"1516680","Strategy"
"1516730","Action"
"1516730","Casual"
"1516730","Early Access"
"1516730","Indie"
"1516750","Early Access"
"1516750","Simulation"
"1516750","Strategy"
"1516760","Casual"
"1516760","Free To Play"
"1516760","Indie"
"1516760","Simulation"
"1516820","Early Access"
"1516820","Indie"
"1516820","RPG"
"1516820","Simulation"
"1516820","Strategy"
"1516870","Indie"
"1516870","RPG"
"1516870","Simulation"
"1516870","Strategy"
"1516900","Action"
"1516900","Indie"
"1516910","Action"
"1516910","Adventure"
"1516910","RPG"
"1516920","Action"
"1516920","Adventure"
"1516920","Free To Play"
"1516920","Massively Multiplayer"
"1516920","RPG"
"1516940","Action"
"1516940","Indie"
"1516950","Action"
"1516950","Adventure"
"1516950","Indie"
"1516960","Action"
"1516960","Adventure"
"1516970","Action"
"1516970","Adventure"
"1516970","Free To Play"
"1517050","RPG"
"1517110","Casual"
"1517110","Indie"
"1517110","Strategy"
"1517120","Casual"
"1517120","Early Access"
"1517120","Indie"
"1517120","Strategy"
"1517140","Casual"
"1517140","Indie"
"1517140","Sports"
"1517150","Indie"
"1517150","Strategy"
"1517160","Action"
"1517160","Adventure"
"1517160","Early Access"
"1517160","Indie"
"1517160","RPG"
"1517170","Casual"
"1517170","Indie"
"1517180","Adventure"
"1517180","Casual"
"1517180","Indie"
"1517190","Action"
"1517190","Adventure"
"1517190","Indie"
"1517190","Strategy"
"1517220","Action"
"1517220","Casual"
"1517220","Early Access"
"1517230","Adventure"
"1517230","Casual"
"1517230","Indie"
"1517230","RPG"
"1517230","Simulation"
"1517230","Strategy"
"1517240","Casual"
"1517240","Indie"
"1517240","Strategy"
"1517290","Action"
"1517290","Adventure"
"1517290","Casual"
"1517320","Action"
"1517320","Casual"
"1517320","Indie"
"1517340","Adventure"
"1517340","Indie"
"1517350","Casual"
"1517350","Indie"
"1517370","Utilities"
"1517380","Adventure"
"1517380","Casual"
"1517380","Indie"
"1517380","Simulation"
"1517390","Simulation"
"1517440","Action"
"1517440","Casual"
"1517440","Indie"
"1517470","RPG"
"1517490","Action"
"1517490","Casual"
"1517490","Indie"
"1517510","Indie"
"1517520","Action"
"1517520","Indie"
"1517530","Adventure"
"1517530","Casual"
"1517530","Indie"
"1517560","Action"
"1517560","Adventure"
"1517560","Early Access"
"1517560","Indie"
"1517610","Casual"
"1517610","Indie"
"1517770","Action"
"1517770","Early Access"
"1517770","Indie"
"1517800","Action"
"1517800","Indie"
"1517810","Adventure"
"1517810","Casual"
"1517810","Early Access"
"1517810","Indie"
"1517810","RPG"
"1517810","Strategy"
"1517830","Action"
"1517830","Adventure"
"1517830","Casual"
"1517830","Free To Play"
"1517830","Indie"
"1517850","Early Access"
"1517850","Simulation"
"1517870","Action"
"1517870","Adventure"
"1517870","Casual"
"1517870","Early Access"
"1517870","Indie"
"1517870","Strategy"
"1517890","Audio Production"
"1517930","Adventure"
"1517930","Indie"
"1517960","Action"
"1517960","Casual"
"1517960","Indie"
"1517970","Action"
"1517970","Adventure"
"1517970","Indie"
"1518000","Casual"
"1518000","Indie"
"1518020","Action"
"1518020","Adventure"
"1518020","Early Access"
"1518020","Indie"
"1518020","Simulation"
"1518030","Action"
"1518030","Casual"
"1518030","Indie"
"1518030","Racing"
"1518090","Adventure"
"1518090","Casual"
"1518090","Indie"
"1518090","Simulation"
"1518100","Action"
"1518120","Simulation"
"1518120","Strategy"
"1518140","Casual"
"1518140","Indie"
"1518140","Simulation"
"1518180","Simulation"
"1518180","Strategy"
"1518190","Early Access"
"1518190","RPG"
"1518190","Strategy"
"1518200","Adventure"
"1518200","Indie"
"1518200","Simulation"
"1518210","Action"
"1518210","Adventure"
"1518210","Casual"
"1518210","Indie"
"1518220","Action"
"1518220","Adventure"
"1518220","Casual"
"1518220","Indie"
"1518240","Action"
"1518240","Adventure"
"1518240","Casual"
"1518240","Indie"
"1518300","Action"
"1518300","Adventure"
"1518300","Indie"
"1518320","Casual"
"1518320","Indie"
"1518320","Strategy"
"1518330","RPG"
"1518330","Simulation"
"1518350","Casual"
"1518360","Indie"
"1518370","Action"
"1518370","Adventure"
"1518380","Action"
"1518430","Adventure"
"1518430","RPG"
"1518430","Strategy"
"1518440","Action"
"1518440","Adventure"
"1518440","Casual"
"1518440","Early Access"
"1518440","Free To Play"
"1518440","Massively Multiplayer"
"1518480","Adventure"
"1518480","Indie"
"1518480","RPG"
"1518530","Casual"
"1518530","Early Access"
"1518530","Indie"
"1518530","RPG"
"1518530","Simulation"
"1518560","Adventure"
"1518560","RPG"
"1518610","Action"
"1518610","Indie"
"1518630","Casual"
"1518640","Adventure"
"1518650","Action"
"1518650","Adventure"
"1518650","Early Access"
"1518680","Adventure"
"1518680","Casual"
"1518680","Free To Play"
"1518680","Indie"
"1518690","Action"
"1518690","Adventure"
"1518690","Indie"
"1518690","RPG"
"1518770","Adventure"
"1518770","Casual"
"1518800","Action"
"1518800","Adventure"
"1518800","Indie"
"1518810","Casual"
"1518810","Indie"
"1518810","Simulation"
"1518820","Adventure"
"1518860","Action"
"1518860","Casual"
"1518860","Simulation"
"1518860","Strategy"
"1518870","Adventure"
"1518870","Casual"
"1518870","Indie"
"1518890","Casual"
"1518890","Indie"
"1518910","Adventure"
"1518910","Casual"
"1518910","Indie"
"1518940","Casual"
"1518940","Free To Play"
"1518940","Indie"
"1518940","Simulation"
"1518990","Action"
"1518990","Adventure"
"1518990","Early Access"
"1518990","Simulation"
"1519000","Casual"
"1519000","Indie"
"1519010","Action"
"1519010","Adventure"
"1519010","Indie"
"1519020","Indie"
"1519020","Strategy"
"1519040","Adventure"
"1519040","Casual"
"1519050","Simulation"
"1519050","Strategy"
"1519060","Strategy"
"1519070","Simulation"
"1519070","Strategy"
"1519090","Action"
"1519090","Adventure"
"1519090","RPG"
"1519110","Casual"
"1519130","Casual"
"1519130","Indie"
"1519130","Racing"
"1519140","Early Access"
"1519140","Indie"
"1519140","RPG"
"1519180","Adventure"
"1519180","Indie"
"1519190","Action"
"1519190","Casual"
"1519190","Simulation"
"1519200","Action"
"1519230","Action"
"1519230","Adventure"
"1519230","Casual"
"1519230","Early Access"
"1519230","RPG"
"1519240","Casual"
"1519250","Casual"
"1519250","Strategy"
"1519280","Casual"
"1519280","Indie"
"1519280","Strategy"
"1519340","Action"
"1519340","Indie"
"1519350","Casual"
"1519350","Simulation"
"1519350","Sports"
"1519350","Strategy"
"1519360","Action"
"1519360","Adventure"
"1519360","Indie"
"1519360","RPG"
"1519360","Strategy"
"1519420","Action"
"1519420","Adventure"
"1519420","Indie"
"1519470","Action"
"1519470","Adventure"
"1519470","Casual"
"1519470","Indie"
"1519470","Strategy"
"1519490","Early Access"
"1519490","Indie"
"1519490","RPG"
"1519490","Simulation"
"1519490","Strategy"
"1519550","Action"
"1519550","Adventure"
"1519550","Indie"
"1519550","RPG"
"1519560","Education"
"1519560","Free To Play"
"1519560","Simulation"
"1519570","RPG"
"1519590","Casual"
"1519610","Action"
"1519610","Indie"
"1519620","Indie"
"1519630","Adventure"
"1519630","Indie"
"1519640","Adventure"
"1519640","Casual"
"1519640","Indie"
"1519650","Action"
"1519650","Casual"
"1519650","Indie"
"1519650","Strategy"
"1519660","Action"
